<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
SPX;D;220817;0;4268.29;4302.18;4253.08;4274.04;59589
SPX;D;220818;0;4274.76;4292.53;4261.98;4283.74;59478
SPX;D;220819;0;4258.17;4259.95;4218.7;4228.48;58899
SPX;D;220822;0;4176.99;4179.51;4129.86;4137.99;59018
SPX;D;220823;0;4133.63;4159.77;4124.03;4128.73;59561
SPX;D;220824;0;4125.77;4156.56;4119.97;4140.77;58981
SPX;D;220825;0;4157.41;4200.54;4147.59;4199.12;59020
SPX;D;220826;0;4198.74;4203.04;4057.66;4057.66;60005
SPX;D;220829;0;4026.53;4062.99;4017.42;4030.61;60093
SPX;D;220830;0;4044.59;4044.98;3965.21;3986.16;60200
SPX;D;220831;0;4000.42;4015.37;3954.7;3955.0;59929
SPX;D;220901;0;3931.05;3970.23;3903.65;3966.85;60437
SPX;D;220902;0;4005.94;4018.43;3906.21;3924.26;60384
SPX;D;220906;0;3930.89;3942.55;3886.75;3908.19;60190
SPX;D;220907;0;3909.43;3987.89;3906.03;3979.87;59916
SPX;D;220908;0;3959.94;4010.5;3944.81;4006.18;59933
SPX;D;220909;0;4030.11;4076.81;4022.94;4067.36;58991
SPX;D;220912;0;4090.11;4119.28;4083.67;4110.41;59458
SPX;D;220913;0;4037.12;4037.12;3921.28;3932.69;59394
SPX;D;220914;0;3940.73;3961.94;3912.18;3946.01;60130
SPX;D;220915;0;3930.42;3959.14;3888.28;3901.35;59595
SPX;D;220916;0;3867.98;3877.82;3837.08;3873.33;60145
SPX;D;220919;0;3839.67;3900.45;3838.5;3899.89;59709
SPX;D;220920;0;3869.9;3876.01;3827.54;3855.93;59811
SPX;D;220921;0;3876.62;3907.07;3789.49;3789.93;58644
SPX;D;220922;0;3782.07;3790.9;3749.45;3757.99;60172
SPX;D;220923;0;3727.14;3727.14;3647.47;3693.23;59882
SPX;D;220926;0;3678.85;3715.67;3644.76;3655.04;60725
SPX;D;220927;0;3692.73;3717.53;3623.29;3647.29;60194
SPX;D;220928;0;3655.95;3736.74;3640.61;3719.04;59851
SPX;D;220929;0;3687.01;3687.01;3610.4;3640.47;59738
SPX;D;220930;0;3631.69;3671.44;3584.79;3585.62;60207
SPX;D;221003;0;3618.92;3698.35;3604.93;3678.43;59641
SPX;D;221004;0;3739.25;3791.92;3734.45;3790.93;59883
SPX;D;221005;0;3747.84;3806.91;3722.66;3783.28;59600
SPX;D;221006;0;3771.71;3797.93;3739.22;3744.52;60129
SPX;D;221007;0;3701.5;3702.83;3620.73;3639.66;59814
SPX;D;221010;0;3651.25;3652.17;3588.1;3612.39;59964
SPX;D;221011;0;3595.86;3640.66;3568.45;3588.84;60557
SPX;D;221012;0;3593.57;3608.34;3573.86;3577.03;49346
SPX;D;221013;0;3503.75;3685.41;3491.58;3669.91;59732
SPX;D;221014;0;3695.09;3712.0;3579.68;3583.07;59640
SPX;D;221017;0;3649.32;3689.73;3641.41;3677.95;59756
SPX;D;221018;0;3758.43;3762.79;3686.53;3719.98;60205
SPX;D;221019;0;3700.79;3728.58;3666.51;3695.16;60259
SPX;D;221020;0;3689.05;3736.0;3656.44;3665.78;60148
SPX;D;221021;0;3656.84;3757.89;3647.42;3752.75;59424
SPX;D;221024;0;3768.36;3810.74;3741.65;3797.34;59922
SPX;D;221025;0;3800.2;3862.85;3800.16;3859.11;59441
SPX;D;221026;0;3824.97;3886.15;3824.07;3830.6;57689
SPX;D;221027;0;3840.44;3859.95;3803.79;3807.3;60234
SPX;D;221028;0;3808.26;3905.42;3808.26;3901.06;59900
SPX;D;221031;0;3876.18;3893.73;3863.18;3871.98;60066
SPX;D;221101;0;3910.15;3911.79;3843.8;3856.1;59838
SPX;D;221102;0;3850.09;3894.39;3758.68;3759.69;58263
SPX;D;221103;0;3723.09;3750.59;3698.15;3719.89;59889
SPX;D;221104;0;3779.89;3796.34;3708.84;3770.55;60180
SPX;D;221107;0;3784.61;3813.95;3764.7;3806.8;62358
SPX;D;221108;0;3819.45;3859.4;3786.28;3828.11;63005
SPX;D;221109;0;3806.51;3818.2;3744.22;3748.57;63202
SPX;D;221110;0;3878.77;3958.31;3864.75;3956.37;63263
SPX;D;221111;0;3963.72;4001.48;3944.82;3992.93;63702
SPX;D;221114;0;3977.97;4008.97;3956.41;3957.25;63066
SPX;D;221115;0;4020.53;4028.84;3953.17;3991.73;63482
SPX;D;221116;0;3973.48;3983.09;3954.34;3958.79;62939
SPX;D;221117;0;3911.41;3954.33;3906.54;3946.56;62987
SPX;D;221118;0;3978.47;3979.89;3935.98;3965.34;62484
SPX;D;221121;0;3956.23;3962.0;3933.34;3949.94;62479
SPX;D;221122;0;3970.18;4005.58;3956.88;4003.58;61484
SPX;D;221123;0;3999.24;4033.78;3998.66;4027.26;61935
SPX;D;221125;0;4022.85;4034.02;4020.76;4026.12;36593
SPX;D;221128;0;3995.45;4012.27;3955.77;3963.94;61579
SPX;D;221129;0;3964.63;3976.77;3937.65;3957.63;62300
SPX;D;221130;0;3958.26;4080.11;3938.58;4080.11;62661
SPX;D;221201;0;4087.14;4100.51;4050.87;4076.57;62804
SPX;D;221202;0;4026.63;4080.48;4026.63;4071.7;61975
SPX;D;221205;0;4052.02;4052.45;3984.49;3998.84;62352
SPX;D;221206;0;3996.15;4001.51;3918.39;3941.26;62911
SPX;D;221207;0;3929.65;3957.57;3922.68;3933.92;62856
SPX;D;221208;0;3947.79;3974.19;3935.83;3963.51;62585
SPX;D;221209;0;3953.53;3977.02;3933.04;3934.38;62344
SPX;D;221212;0;3941.85;3990.71;3935.3;3990.56;62046
SPX;D;221213;0;4087.26;4100.96;3993.03;4019.65;63596
SPX;D;221214;0;4016.59;4053.76;3965.65;3995.32;62787
SPX;D;221215;0;3958.37;3958.37;3879.45;3895.75;63110
SPX;D;221216;0;3871.6;3881.74;3827.91;3852.36;62984
SPX;D;221219;0;3853.57;3854.86;3800.04;3817.66;60142
SPX;D;221220;0;3808.36;3838.24;3795.62;3821.62;63208
SPX;D;221221;0;3846.58;3889.82;3844.01;3878.44;62095
SPX;D;221222;0;3849.39;3850.08;3764.49;3822.39;63023
SPX;D;221223;0;3814.19;3845.8;3797.01;3844.82;62678
SPX;D;221227;0;3843.88;3846.65;3813.22;3829.25;62081
SPX;D;221228;0;3829.56;3848.32;3780.78;3783.22;62394
SPX;D;221229;0;3809.19;3858.19;3807.18;3849.28;61536
SPX;D;221230;0;3821.78;3839.85;3800.34;3839.5;61606
SPX;D;230103;0;3859.11;3878.46;3794.33;3824.14;62739
SPX;D;230104;0;3843.54;3873.16;3815.77;3852.97;63109
SPX;D;230105;0;3832.76;3833.83;3802.42;3808.1;62490
SPX;D;230106;0;3837.07;3906.19;3809.56;3895.08;62585
SPX;D;230109;0;3915.97;3950.57;3890.42;3892.09;62361
SPX;D;230110;0;3888.57;3919.78;3877.29;3919.25;62312
SPX;D;230111;0;3935.06;3969.89;3928.54;3969.61;61695
SPX;D;230112;0;3978.85;3997.76;3937.56;3983.17;63040
SPX;D;230113;0;3952.47;4003.95;3947.67;3999.09;61931
SPX;D;230117;0;4000.09;4015.39;3984.57;3990.97;61719
SPX;D;230118;0;4003.91;4014.16;3926.59;3928.86;62484
SPX;D;230119;0;3907.64;3922.94;3885.54;3898.85;62680
SPX;D;230120;0;3912.3;3972.96;3897.86;3972.61;61877
SPX;D;230123;0;3979.53;4039.31;3971.64;4019.81;62376
SPX;D;230124;0;4000.62;4023.92;3989.79;4016.95;62741
SPX;D;230125;0;3982.71;4019.55;3949.06;4016.22;62997
SPX;D;230126;0;4043.47;4061.57;4013.29;4060.43;62771
SPX;D;230127;0;4051.29;4094.21;4048.7;4070.56;62640
SPX;D;230130;0;4042.84;4063.85;4015.55;4017.77;62762
SPX;D;230131;0;4022.51;4077.16;4020.44;4076.6;61975
SPX;D;230201;0;4066.7;4148.95;4037.28;4119.21;62857
SPX;D;230202;0;4161.87;4195.44;4141.88;4179.76;63774
SPX;D;230203;0;4136.69;4182.36;4123.36;4136.48;64478
SPX;D;230206;0;4111.97;4124.63;4093.38;4111.08;63449
SPX;D;230207;0;4102.88;4176.54;4088.39;4164.0;63852
SPX;D;230208;0;4147.72;4156.85;4111.67;4117.86;63877
SPX;D;230209;0;4152.4;4156.23;4069.67;4081.5;63610
SPX;D;230210;0;4067.9;4094.36;4060.79;4090.46;63261
SPX;D;230213;0;4097.31;4138.9;4092.67;4137.29;62587
SPX;D;230214;0;4126.7;4159.77;4095.01;4136.13;63435
SPX;D;230215;0;4113.73;4147.94;4103.98;4147.6;59241
SPX;D;230216;0;4101.83;4136.54;4089.49;4090.41;39541
SPX;D;230217;0;4069.16;4081.51;4047.95;4079.09;62088
SPX;D;230221;0;4039.98;4052.35;3995.19;3997.34;62484
SPX;D;230222;0;4001.32;4017.37;3976.9;3991.05;62806
SPX;D;230223;0;4021.99;4028.3;3969.19;4012.32;63097
SPX;D;230224;0;3962.62;3978.25;3943.08;3970.04;62609
SPX;D;230227;0;4003.39;4018.05;3973.55;3982.24;61701
SPX;D;230228;0;3978.0;3997.5;3969.28;3970.15;62166
SPX;D;230301;0;3960.9;3971.73;3939.05;3951.39;62505
SPX;D;230302;0;3932.4;3990.84;3928.16;3981.35;62286
SPX;D;230303;0;4000.74;4048.29;3995.17;4045.64;61527
SPX;D;230306;0;4054.04;4078.49;4044.61;4048.42;61873
SPX;D;230307;0;4048.93;4050.0;3980.31;3986.37;63280
SPX;D;230308;0;3987.24;4000.41;3969.76;3992.01;62552
SPX;D;230309;0;3999.99;4017.81;3908.7;3918.32;63140
SPX;D;230310;0;3912.77;3934.05;3846.32;3861.59;63796
SPX;D;230313;0;3820.47;3905.05;3808.86;3855.76;59358
SPX;D;230314;0;3905.82;3937.29;3873.63;3919.29;60075
SPX;D;230315;0;3864.42;3894.26;3838.24;3891.93;58764
SPX;D;230316;0;3872.61;3964.46;3864.11;3960.28;60103
SPX;D;230317;0;3955.34;3958.91;3901.27;3916.64;60146
SPX;D;230320;0;3922.06;3956.62;3916.89;3951.57;59812
SPX;D;230321;0;3984.95;4009.08;3971.19;4002.87;59554
SPX;D;230322;0;4003.11;4039.49;3936.47;3959.21;59430
SPX;D;230323;0;3963.18;4007.66;3919.05;3948.72;60145
SPX;D;230324;0;3933.6;3972.74;3909.16;3970.99;60089
SPX;D;230327;0;3991.51;4003.83;3970.49;3977.53;59220
SPX;D;230328;0;3974.39;3979.2;3951.53;3971.27;58503
SPX;D;230329;0;4008.22;4030.59;4001.99;4027.81;58269
SPX;D;230330;0;4051.76;4057.85;4032.1;4050.83;58300
SPX;D;230331;0;4060.26;4110.5;4060.2;4109.31;57755
SPX;D;230403;0;4100.07;4127.66;4098.79;4124.51;58455
SPX;D;230404;0;4129.03;4133.13;4086.87;4100.6;59043
SPX;D;230405;0;4093.99;4099.69;4072.56;4090.38;58557
SPX;D;230406;0;4079.53;4107.32;4069.84;4105.02;58802
SPX;D;230410;0;4079.47;4109.5;4072.55;4109.11;58280
SPX;D;230411;0;4112.22;4124.26;4102.61;4108.94;58112
SPX;D;230412;0;4129.47;4134.37;4086.94;4091.95;59186
SPX;D;230413;0;4104.16;4150.26;4099.4;4146.22;58298
SPX;D;230414;0;4139.49;4163.19;4113.2;4137.64;59066
SPX;D;230417;0;4135.51;4151.72;4123.18;4151.32;58194
SPX;D;230418;0;4167.11;4169.48;4140.36;4154.87;58192
SPX;D;230419;0;4135.35;4162.57;4134.49;4154.52;58004
SPX;D;230420;0;4124.79;4148.57;4114.57;4129.79;58385
SPX;D;230421;0;4133.72;4138.02;4113.86;4133.52;58555
SPX;D;230424;0;4131.73;4142.41;4117.77;4137.04;58090
SPX;D;230425;0;4121.72;4122.78;4071.38;4071.63;59110
SPX;D;230426;0;4081.71;4089.67;4049.35;4055.99;59485
SPX;D;230427;0;4081.39;4138.24;4078.14;4135.35;59032
SPX;D;230428;0;4128.52;4170.06;4127.18;4169.48;58790
SPX;D;230501;0;4167.16;4186.92;4164.12;4167.87;58720
SPX;D;230502;0;4160.77;4164.1;4089.72;4119.58;24207
SPX;D;230503;0;4122.25;4148.3;4088.86;4090.75;21887
SPX;D;230504;0;4082.55;4082.61;4048.28;4061.22;21910
SPX;D;230505;0;4084.73;4147.02;4084.73;4136.25;21272
SPX;D;230508;0;4136.98;4142.3;4123.81;4138.12;21099
SPX;D;230509;0;4124.25;4130.35;4116.65;4119.17;20850
SPX;D;230510;0;4143.74;4154.28;4098.92;4137.64;21635
SPX;D;230511;0;4132.24;4132.8;4109.29;4130.62;21366
SPX;D;230512;0;4138.54;4143.74;4099.12;4124.08;21235
SPX;D;230515;0;4126.65;4141.25;4110.27;4136.28;20975
SPX;D;230516;0;4127.95;4135.54;4109.86;4109.9;21166
SPX;D;230517;0;4122.85;4164.67;4113.62;4158.77;21168
SPX;D;230518;0;4157.68;4202.2;4153.5;4198.05;21503
SPX;D;230519;0;4204.15;4212.91;4180.2;4191.98;21319
SPX;D;230522;0;4190.78;4209.22;4179.68;4192.63;21185
SPX;D;230523;0;4176.8;4185.68;4142.54;4145.58;21540
SPX;D;230524;0;4132.96;4132.96;4103.98;4115.24;21462
SPX;D;230525;0;4152.64;4165.74;4129.73;4151.28;21627
SPX;D;230526;0;4158.04;4212.87;4158.04;4205.45;21430
SPX;D;230530;0;4226.87;4231.1;4192.18;4205.52;21797
SPX;D;230531;0;4190.74;4195.44;4166.15;4179.83;21563
SPX;D;230601;0;4183.03;4232.43;4171.64;4221.02;21512
SPX;D;230602;0;4241.01;4290.67;4241.01;4282.37;21296
SPX;D;230605;0;4284.55;4299.28;4266.82;4273.79;46128
SPX;D;230606;0;4269.75;4288.33;4263.09;4283.85;45915
SPX;D;230607;0;4285.67;4299.19;4263.96;4267.52;46502
SPX;D;230608;0;4268.69;4298.01;4261.07;4293.93;45637
SPX;D;230609;0;4306.09;4322.62;4291.7;4298.86;45971
SPX;D;230612;0;4311.84;4340.13;4304.37;4338.93;45640
SPX;D;230613;0;4356.14;4375.37;4349.31;4369.01;46196
SPX;D;230614;0;4366.29;4391.82;4337.85;4372.59;46270
SPX;D;230615;0;4364.33;4439.2;4362.6;4425.84;46490
SPX;D;230616;0;4447.84;4447.87;4407.44;4409.59;46225
SPX;D;230620;0;4391.37;4400.15;4367.19;4388.71;45996
SPX;D;230621;0;4376.85;4386.22;4360.14;4365.69;46317
SPX;D;230622;0;4355.83;4382.25;4351.82;4381.89;46071
SPX;D;230623;0;4347.05;4366.55;4341.34;4348.33;46060
SPX;D;230626;0;4343.63;4362.06;4328.08;4328.82;46463
SPX;D;230627;0;4338.69;4384.42;4335.0;4378.41;46072
SPX;D;230628;0;4367.48;4390.35;4360.22;4376.86;46318
SPX;D;230629;0;4376.27;4398.39;4371.97;4396.44;45752
SPX;D;230630;0;4422.44;4458.48;4422.44;4450.38;45553
SPX;D;230703;0;4446.62;4456.46;4442.29;4455.59;25540
SPX;D;230705;0;4437.89;4454.06;4436.61;4446.82;45306
SPX;D;230706;0;4412.09;4415.57;4385.05;4411.59;45479
SPX;D;230707;0;4399.98;4440.39;4397.4;4398.95;45181
SPX;D;230710;0;4394.5;4412.6;4389.92;4409.53;45797
SPX;D;230711;0;4415.55;4443.64;4408.46;4439.26;45469
SPX;D;230712;0;4476.72;4488.34;4463.23;4472.16;45821
SPX;D;230713;0;4492.34;4517.38;4489.36;4510.04;45272
SPX;D;230714;0;4517.93;4527.76;4499.56;4505.42;46114
SPX;D;230717;0;4508.86;4532.85;4504.9;4522.79;45420
SPX;D;230718;0;4521.78;4562.3;4514.59;4554.98;46284
SPX;D;230719;0;4567.14;4578.43;4557.48;4565.72;46861
SPX;D;230720;0;4556.62;4564.74;4527.56;4534.87;46626
SPX;D;230721;0;4550.16;4555.0;4535.79;4536.34;46445
SPX;D;230724;0;4546.93;4563.35;4541.29;4554.64;45890
SPX;D;230725;0;4552.72;4580.62;4552.42;4567.46;45764
SPX;D;230726;0;4558.47;4582.47;4547.58;4566.75;46436
SPX;D;230727;0;4602.77;4607.07;4528.56;4537.41;46716
SPX;D;230728;0;4571.59;4590.16;4564.01;4582.23;46041
SPX;D;230731;0;4587.0;4594.22;4573.14;4588.96;45599
SPX;D;230801;0;4577.24;4584.62;4567.53;4576.73;45610
SPX;D;230802;0;4546.96;4546.96;4505.75;4513.39;46444
SPX;D;230803;0;4491.63;4519.49;4485.54;4501.89;46324
SPX;D;230804;0;4515.0;4540.34;4474.55;4478.03;46383
SPX;D;230807;0;4497.32;4519.84;4491.15;4518.44;46120
SPX;D;230808;0;4495.08;4503.31;4464.39;4499.38;46268
SPX;D;230809;0;4502.44;4502.44;4461.33;4467.71;46360
SPX;D;230810;0;4492.15;4527.37;4457.92;4468.83;46804
SPX;D;230811;0;4450.81;4476.23;4443.98;4464.05;46172
SPX;D;230814;0;4456.49;4490.33;4453.44;4489.72;45910
SPX;D;230815;0;4474.11;4475.56;4432.19;4437.86;46127
SPX;D;230816;0;4433.79;4449.95;4403.55;4404.33;46447
SPX;D;230817;0;4418.41;4421.17;4364.83;4370.36;46787
SPX;D;230818;0;4335.99;4381.82;4335.99;4369.71;46597
SPX;D;230821;0;4381.95;4407.55;4360.3;4399.77;46204
SPX;D;230822;0;4415.33;4418.59;4382.77;4387.55;46153
SPX;D;230823;0;4397.4;4443.18;4397.25;4436.01;45909
SPX;D;230824;0;4453.6;4458.3;4375.99;4376.31;46632
SPX;D;230825;0;4389.38;4418.46;4356.29;4405.71;46690
SPX;D;230828;0;4428.79;4439.56;4414.98;4433.31;46023
SPX;D;230829;0;4433.01;4500.14;4431.68;4497.63;45966
SPX;D;230830;0;4500.34;4521.65;4493.59;4514.87;45867
SPX;D;230831;0;4520.6;4532.26;4507.51;4507.66;45803
SPX;D;230901;0;4535.7;4541.25;4501.35;4515.77;45802
SPX;D;230905;0;4510.06;4514.29;4496.01;4496.83;45440
SPX;D;230906;0;4488.73;4488.73;4442.38;4465.48;46041
SPX;D;230907;0;4431.78;4457.81;4430.46;4451.14;46217
SPX;D;230908;0;4451.86;4473.53;4448.38;4457.49;45982
SPX;D;230911;0;4480.98;4490.77;4467.89;4487.46;45601
SPX;D;230912;0;4472.35;4487.11;4456.83;4461.9;45928
SPX;D;230913;0;4463.75;4479.39;4453.52;4467.44;46374
SPX;D;230914;0;4487.78;4511.99;4478.69;4505.1;45797
SPX;D;230915;0;4493.47;4493.7;4447.21;4450.32;45988
SPX;D;230918;0;4446.4;4466.36;4442.11;4453.53;45462
SPX;D;230919;0;4444.29;4449.85;4416.61;4443.95;45580
SPX;D;230920;0;4455.54;4461.03;4401.38;4402.2;45927
SPX;D;230921;0;4372.69;4375.7;4329.23;4330.0;46211
SPX;D;230922;0;4341.92;4357.4;4316.49;4320.06;46039
SPX;D;230925;0;4309.4;4338.48;4302.7;4337.44;45898
SPX;D;230926;0;4311.92;4313.01;4265.98;4273.53;46320
SPX;D;230927;0;4285.52;4292.07;4238.63;4274.51;46510
SPX;D;230928;0;4270.72;4317.27;4264.38;4299.7;46295
SPX;D;230929;0;4328.18;4333.15;4274.86;4288.05;46329
SPX;D;231002;0;4284.52;4300.58;4260.21;4288.39;46289
SPX;D;231003;0;4269.75;4281.15;4216.45;4229.45;45955
SPX;D;231004;0;4234.38;4268.5;4220.48;4263.75;46122
SPX;D;231005;0;4258.27;4267.13;4225.91;4258.19;46082
SPX;D;231006;0;4234.7;4324.1;4219.55;4308.5;46062
SPX;D;231009;0;4287.47;4341.73;4283.79;4335.66;45869
SPX;D;231010;0;4342.75;4385.46;4339.64;4358.24;45753
SPX;D;231011;0;4366.59;4378.43;4345.34;4376.95;45794
SPX;D;231012;0;4382.41;4385.85;4325.43;4349.61;46320
SPX;D;231013;0;4364.2;4377.1;4311.97;4327.78;46405
SPX;D;231016;0;4346.86;4383.33;4346.25;4373.63;45733
SPX;D;231017;0;4341.49;4393.57;4337.54;4373.2;46356
SPX;D;231018;0;4355.63;4364.2;4303.84;4314.6;46537
SPX;D;231019;0;4321.36;4339.54;4269.69;4278.0;46747
SPX;D;231020;0;4273.84;4276.56;4223.03;4224.16;46521
SPX;D;231023;0;4209.06;4255.84;4189.22;4217.04;46356
SPX;D;231024;0;4235.79;4259.38;4219.43;4247.68;46321
SPX;D;231025;0;4229.84;4229.84;4181.42;4186.77;46737
SPX;D;231026;0;4175.99;4183.6;4127.9;4137.23;46916
SPX;D;231027;0;4154.67;4156.7;4103.78;4117.37;46740
SPX;D;231030;0;4146.08;4177.47;4132.94;4166.82;46646
SPX;D;231031;0;4170.95;4195.55;4153.12;4193.8;46470
SPX;D;231101;0;4201.6;4245.64;4197.74;4237.86;46387
SPX;D;231102;0;4272.47;4319.72;4272.47;4317.78;46014
SPX;D;231103;0;4338.69;4373.62;4338.69;4358.34;45941
SPX;D;231106;0;4364.27;4372.21;4347.53;4365.98;45860
SPX;D;231107;0;4367.51;4386.26;4355.41;4378.38;45737
SPX;D;231108;0;4385.43;4391.2;4359.76;4382.78;45910
SPX;D;231109;0;4390.82;4393.4;4343.94;4347.35;46146
SPX;D;231110;0;4366.13;4418.03;4353.34;4415.24;45786
SPX;D;231113;0;4402.78;4421.76;4393.82;4411.55;45408
SPX;D;231114;0;4458.97;4508.67;4458.97;4495.7;45768
SPX;D;231115;0;4508.0;4521.17;4495.31;4502.88;46002
SPX;D;231116;0;4496.83;4511.99;4487.83;4508.24;45901
SPX;D;231117;0;4512.48;4520.12;4499.66;4514.02;45454
SPX;D;231120;0;4510.38;4557.11;4510.38;4547.38;45531
SPX;D;231121;0;4538.06;4542.14;4525.51;4538.19;45501
SPX;D;231122;0;4554.98;4568.43;4545.05;4556.62;45591
SPX;D;231124;0;4555.75;4560.31;4552.8;4559.34;25122
SPX;D;231127;0;4553.55;4560.52;4546.32;4550.43;44739
SPX;D;231128;0;4545.5;4568.14;4540.51;4554.89;45459
SPX;D;231129;0;4575.64;4587.64;4547.15;4550.58;45470
SPX;D;231130;0;4557.16;4569.81;4537.24;4567.8;45666
SPX;D;231201;0;4559.43;4599.39;4554.71;4594.63;45799
SPX;D;231204;0;4559.51;4572.37;4546.72;4569.78;45436
SPX;D;231205;0;4555.63;4578.56;4551.68;4567.18;45820
SPX;D;231206;0;4588.8;4590.74;4546.5;4549.34;45593
SPX;D;231207;0;4570.83;4590.92;4565.22;4585.59;45605
SPX;D;231208;0;4575.87;4609.23;4574.06;4604.37;45361
SPX;D;231211;0;4596.0;4623.71;4596.0;4622.44;45500
SPX;D;231212;0;4618.08;4643.93;4608.09;4643.7;44972
SPX;D;231213;0;4646.33;4709.69;4643.23;4707.09;45495
SPX;D;231214;0;4723.86;4738.57;4694.34;4719.55;45948
SPX;D;231215;0;4708.5;4725.53;4704.69;4719.19;45802
SPX;D;231218;0;4729.87;4749.52;4728.5;4740.56;45268
SPX;D;231219;0;4744.1;4768.59;4744.1;4768.37;44877
SPX;D;231220;0;4758.16;4778.01;4697.82;4698.35;45055
SPX;D;231221;0;4730.64;4748.71;4708.35;4746.75;45651
SPX;D;231222;0;4757.41;4772.94;4736.77;4754.63;45120
SPX;D;231226;0;4758.89;4784.72;4758.45;4774.75;43561
SPX;D;231227;0;4773.6;4785.39;4768.9;4781.58;44516
SPX;D;231228;0;4786.38;4793.3;4780.98;4783.35;44206
SPX;D;231229;0;4783.38;4788.43;4751.99;4769.83;45078
SPX;D;240102;0;4739.44;4754.33;4722.67;4742.83;45740
SPX;D;240103;0;4719.85;4729.29;4699.71;4704.81;45691
SPX;D;240104;0;4697.42;4726.78;4687.53;4688.68;45548
SPX;D;240105;0;4690.39;4721.49;4682.22;4697.24;45805
SPX;D;240108;0;4702.47;4764.54;4699.82;4763.54;45346
SPX;D;240109;0;4741.93;4765.47;4730.35;4756.5;45780
SPX;D;240110;0;4760.58;4790.8;4756.2;4783.45;45503
SPX;D;240111;0;4793.82;4798.5;4739.58;4780.24;46184
SPX;D;240112;0;4791.18;4802.4;4768.98;4783.83;45735
SPX;D;240116;0;4769.0;4782.34;4747.12;4765.98;46252
SPX;D;240117;0;4734.42;4744.23;4714.82;4739.21;45791
SPX;D;240118;0;4757.03;4785.79;4740.57;4780.94;46181
SPX;D;240119;0;4795.99;4841.26;4785.87;4839.81;45976
SPX;D;240122;0;4855.31;4868.41;4844.05;4850.43;45452
SPX;D;240123;0;4856.89;4866.48;4844.37;4864.6;45353
SPX;D;240124;0;4893.59;4903.68;4865.94;4868.55;46359
SPX;D;240125;0;4886.66;4898.15;4869.34;4894.16;46585
SPX;D;240126;0;4890.24;4906.69;4881.47;4890.97;45868
SPX;D;240129;0;4892.95;4929.31;4887.4;4927.93;45201
SPX;D;240130;0;4921.94;4931.09;4916.27;4924.97;45960
SPX;D;240131;0;4897.63;4906.75;4845.15;4845.65;46231
SPX;D;240201;0;4862.5;4906.97;4853.52;4906.19;46326
SPX;D;240202;0;4916.06;4975.29;4907.99;4958.61;46659
SPX;D;240205;0;4949.84;4956.35;4918.09;4942.81;46476
SPX;D;240206;0;4951.51;4957.77;4934.88;4954.23;46569
SPX;D;240207;0;4976.53;4999.89;4969.05;4995.06;46249
SPX;D;240208;0;4995.16;5000.29;4987.09;4997.91;45617
SPX;D;240209;0;5003.98;5030.06;5000.34;5026.61;45452
SPX;D;240212;0;5026.18;5048.39;5016.83;5021.84;46205
SPX;D;240213;0;4954.6;4971.3;4920.31;4953.17;46319
SPX;D;240214;0;4976.44;5002.52;4956.45;5000.62;46381
SPX;D;240215;0;5004.32;5032.72;4999.44;5029.73;46251
SPX;D;240216;0;5029.45;5038.7;4999.52;5005.57;46277
SPX;D;240220;0;4985.57;4993.71;4955.02;4975.51;46637
SPX;D;240221;0;4960.32;4983.21;4946.0;4981.8;46513
SPX;D;240222;0;5047.49;5094.39;5040.51;5087.03;46428
SPX;D;240223;0;5101.8;5111.06;5081.46;5088.8;46385
SPX;D;240226;0;5092.52;5097.66;5068.91;5069.53;46082
SPX;D;240227;0;5076.59;5080.63;5057.29;5078.18;45937
SPX;D;240228;0;5063.31;5077.37;5058.35;5069.76;45851
SPX;D;240229;0;5090.78;5104.99;5061.89;5096.27;46009
SPX;D;240301;0;5098.48;5140.33;5094.16;5137.08;46097
SPX;D;240304;0;5130.39;5149.67;5127.18;5130.95;46417
SPX;D;240305;0;5107.54;5114.54;5056.82;5078.65;46643
SPX;D;240306;0;5111.93;5127.97;5092.22;5104.76;46771
SPX;D;240307;0;5137.15;5165.62;5128.38;5157.36;46343
SPX;D;240308;0;5164.46;5189.26;5117.5;5123.69;47127
SPX;D;240311;0;5109.31;5124.66;5091.14;5117.94;46937
SPX;D;240312;0;5140.05;5179.87;5114.48;5175.27;46726
SPX;D;240313;0;5174.9;5179.14;5151.88;5165.31;46367
SPX;D;240314;0;5175.65;5176.85;5123.3;5150.48;46855
SPX;D;240315;0;5114.37;5136.86;5104.35;5117.09;46761
SPX;D;240318;0;5158.39;5175.6;5145.47;5149.42;46783
SPX;D;240319;0;5139.09;5180.31;5131.59;5178.51;46836
SPX;D;240320;0;5179.0;5226.19;5171.55;5224.62;46455
SPX;D;240321;0;5253.56;5261.1;5240.66;5241.53;46630
SPX;D;240322;0;5241.69;5246.09;5229.87;5234.18;46141
SPX;D;240325;0;5219.52;5229.09;5216.09;5218.19;45778
SPX;D;240326;0;5231.0;5235.16;5203.47;5203.58;45960
SPX;D;240327;0;5233.14;5249.26;5213.92;5248.49;46150
SPX;D;240328;0;5249.6;5264.85;5245.82;5254.35;45927
SPX;D;240401;0;5256.81;5263.95;5229.2;5243.77;46017
SPX;D;240402;0;5197.08;5208.34;5184.05;5205.81;45969
SPX;D;240403;0;5197.45;5244.05;5197.12;5244.05;46067
SPX;D;240404;0;5252.18;5256.59;5146.06;5147.21;46205
