<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
VXX;D;190919;000000;1424;1428.16;1395.2;1418.24;478165
VXX;D;190920;000000;1402.88;1502.72;1397.12;1490.56;543232
VXX;D;190923;000000;1496.32;1500.16;1452.8;1478.4;323505
VXX;D;190924;000000;1441.28;1557.76;1436.8;1545.6;942798
VXX;D;190925;000000;1542.4;1598.08;1497.6;1511.04;613687
VXX;D;190926;000000;1507.2;1552.64;1505.92;1525.12;447310
VXX;D;190927;000000;1504.64;1607.36;1496.32;1564.16;771718
VXX;D;190930;000000;1547.52;1549.44;1502.72;1519.36;330928
VXX;D;191001;000000;1480.32;1587.2;1475.2;1584;692829
VXX;D;191002;000000;1630.72;1712.64;1630.08;1693.44;1137203
VXX;D;191003;000000;1687.04;1734.4;1627.52;1628.16;732853
VXX;D;191004;000000;1616;1617.28;1539.2;1541.12;410454
VXX;D;191007;000000;1562.88;1579.52;1520.64;1558.4;420526
VXX;D;191008;000000;1612.8;1681.28;1595.52;1679.424;728178
VXX;D;191009;000000;1628.8;1653.12;1584.64;1617.92;432778
VXX;D;191010;000000;1620.48;1625.6;1558.72;1566.72;504720
VXX;D;191011;000000;1516.8;1524.48;1447.68;1473.28;1021697
VXX;D;191014;000000;1477.76;1479.04;1423.36;1426.56;395523
VXX;D;191015;000000;1397.76;1401.6;1367.04;1387.52;618108
VXX;D;191016;000000;1386.24;1400.32;1367.68;1370.56;404536
VXX;D;191017;000000;1357.44;1371.52;1341.76;1363.2;379615
VXX;D;191018;000000;1368.32;1392.64;1345.92;1359.3856;480924
VXX;D;191021;000000;1344;1349.12;1322.24;1322.88;260446
VXX;D;191022;000000;1317.12;1345.92;1306.88;1344;297570
VXX;D;191023;000000;1353.6;1354.88;1327.04;1328.64;253945
VXX;D;191024;000000;1316.48;1340.8;1306.88;1308.8;345368
VXX;D;191025;000000;1316.48;1318.4;1265.92;1265.92;370271
VXX;D;191028;000000;1261.44;1283.2;1257.6;1278.72;363767
VXX;D;191029;000000;1290.88;1297.2864;1269.44;1277.44;343515
VXX;D;191030;000000;1278.08;1309.12;1243.84;1246.4128;521016
VXX;D;191031;000000;1258.88;1292.8;1250.5664;1265.28;436563
VXX;D;191101;000000;1226.24;1233.28;1205.76;1207.04;420034
VXX;D;191104;000000;1191.04;1219.84;1186.88;1210.88;319404
VXX;D;191105;000000;1216;1237.12;1212.8;1236.48;318110
VXX;D;191106;000000;1236.48;1254.816;1226.24;1231.3536;398011
VXX;D;191107;000000;1205.12;1228.16;1203.2;1218.56;455219
VXX;D;191108;000000;1221.76;1233.92;1192;1195.52;371073
VXX;D;191111;000000;1216;1221.12;1177.6;1189.76;315586
VXX;D;191112;000000;1179.52;1185.92;1164.8;1174.4;389687
VXX;D;191113;000000;1187.2;1192.32;1169.92;1182.72;398013
VXX;D;191114;000000;1185.92;1196.16;1164.16;1164.16;327391
VXX;D;191115;000000;1145.6;1150.72;1112.96;1113.6;516432
VXX;D;191118;000000;1113.6;1125.12;1104.64;1114.88;349892
VXX;D;191119;000000;1106.56;1130.24;1102.08;1123.84;451049
VXX;D;191120;000000;1128.32;1176.96;1112.32;1134.72;668335
VXX;D;191121;000000;1128.32;1160.96;1125.76;1137.92;444363
VXX;D;191122;000000;1120.64;1132.8;1104.64;1105.92;368194
VXX;D;191125;000000;1081.6;1081.6;1053.44;1058.88;381182
VXX;D;191126;000000;1049.6;1056;1036.8;1041.28;400578
VXX;D;191127;000000;1033.92;1038.08;1030.4;1037.1136;274197
VXX;D;191129;000000;1046.4;1058.56;1041.92;1055.36;246772
VXX;D;191202;000000;1057.28;1128.32;1053.44;1114.24;784363
VXX;D;191203;000000;1199.36;1218.56;1171.84;1175.68;1328597
VXX;D;191204;000000;1141.76;1150.72;1109.76;1123.2;628096
VXX;D;191205;000000;1106.56;1144.32;1104.64;1108.48;480817
VXX;D;191206;000000;1066.88;1086.08;1061.12;1070.72;578662
VXX;D;191209;000000;1075.2;1127.04;1069.76;1125.76;499473
VXX;D;191210;000000;1120;1150.08;1105.28;1126.4;520008
VXX;D;191211;000000;1116.16;1122.56;1095.04;1099.52;376708
VXX;D;191212;000000;1099.52;1106.56;1035.52;1040;963699
VXX;D;191213;000000;1032.32;1058.56;992.64;995.232;1073577
VXX;D;191216;000000;964.48;973.44;952.32;972.8;489665
VXX;D;191217;000000;963.2;977.92;958.08;965.76;444111
VXX;D;191218;000000;954.24;975.36;951.52;974.7264;431197
VXX;D;191219;000000;971.52;976;951.04;952.96;429961
VXX;D;191220;000000;947.84;959.68;944.64;958.08;350309
VXX;D;191223;000000;960;968.32;958.08;965.76;185491
VXX;D;191224;000000;961.92;966.464;953.6;956.8;142666
VXX;D;191226;000000;950.4064;956.8;947.2;954.24;159718
VXX;D;191227;000000;951.04;984.96;950.4;972.8;379571
VXX;D;191230;000000;983.04;1021.44;982.4;1012.8;483433
VXX;D;191231;000000;1022.08;1027.84;965.76;968.96;480651
VXX;D;200102;000000;941.44;962.56;928;929.92;408230
VXX;D;200103;000000;1002.88;1007.36;956.8;975.68;694139
VXX;D;200106;000000;1007.36;1010.592;965.12;966.4;376028
VXX;D;200107;000000;970.24;983.04;950.4;960.64;387004
VXX;D;200108;000000;954.24;960;917.12;942.08;685894
VXX;D;200109;000000;920.32;929.28;906.88;908.16;453750
VXX;D;200110;000000;906.24;914.24;893.44;904.32;467299
VXX;D;200113;000000;893.44;903.04;879.36;879.9936;367493
VXX;D;200114;000000;882.56;889.6;864.64;873.92;501556
VXX;D;200115;000000;874.24;877.44;864.64;872.96;438283
VXX;D;200116;000000;858.88;861.12;848.64;851.84;402586
VXX;D;200117;000000;850.56;867.84;848;852.48;491475
VXX;D;200121;000000;864;865.28;841.6;859.84;615848
VXX;D;200122;000000;842.88;866.56;842.88;864.64;528825
VXX;D;200123;000000;880;894.08;860.8;861.44;513214
VXX;D;200124;000000;849.28;929.92;845.44;912.64;1516750
VXX;D;200127;000000;990.08;1004.16;967.68;1003.52;1147107
VXX;D;200128;000000;981.12;988.8;944.64;950.4;766723
VXX;D;200129;000000;932.48;965.76;922.88;949.12;605422
VXX;D;200130;000000;986.88;1008;934.4;934.72;953544
VXX;D;200131;000000;954.24;1068.8;954.24;1038.72;1553015
VXX;D;200203;000000;1010.56;1025.28;974.0992;1002.24;721339
VXX;D;200204;000000;954.24;960.64;935.04;950.3936;685516
VXX;D;200205;000000;914.56;942.72;910.08;912.32;633704
VXX;D;200206;000000;901.12;920.32;896;900.8;559295
VXX;D;200207;000000;928;938.88;905.6;916.48;663782
VXX;D;200210;000000;928.64;928.64;898.56;905.28;516342
VXX;D;200211;000000;888.32;907.52;883.2;906.24;553235
VXX;D;200212;000000;887.04;891.52;856.32;859.52;567271
VXX;D;200213;000000;885.76;894.0416;865.92;876.7936;476041
VXX;D;200214;000000;867.84;884.16;862.08;865.0368;461348
VXX;D;200218;000000;881.92;897.92;868.48;880.64;607005
VXX;D;200219;000000;864.64;874.24;858.88;867.2;503591
VXX;D;200220;000000;871.04;927.36;864;899.2;1240200
VXX;D;200221;000000;926.72;979.2;917.76;952.96;1208351
VXX;D;200224;000000;1098.24;1136;1046.4;1130.24;1888213
VXX;D;200225;000000;1091.84;1270.4;1083.52;1235.84;2444064
VXX;D;200226;000000;1198.08;1256.96;1156.48;1210.88;1946626
VXX;D;200227;000000;1321.6;1405.44;1287.04;1405.44;2106546
VXX;D;200228;000000;1581.44;1600;1451.52;1504.64;1899342
VXX;D;200302;000000;1420.8;1510.72;1402.24;1406.4;1587558
VXX;D;200303;000000;1404.8;1605.12;1349.44;1574.72;1780965
VXX;D;200304;000000;1497.6;1554.56;1455.36;1482.88;1188245
VXX;D;200305;000000;1611.52;1771.52;1576.96;1707.52;1743925
VXX;D;200306;000000;2026.24;2091.52;1871.36;1886.4;1678415
VXX;D;200309;000000;2601.6;2634.88;2250.24;2368;961568
VXX;D;200310;000000;2112;2378.24;2097.28;2176;835156
VXX;D;200311;000000;2357.76;2524.8;2326.4;2453.12;648925
VXX;D;200312;000000;2886.4;3121.92;2659.2;3030.4;821293
VXX;D;200313;000000;2695.68;3163.52;2689.28;2765.44;883085
VXX;D;200316;000000;3520;3966.08;3298.56;3841.28;636698
VXX;D;200317;000000;3685.12;4007.68;3470.72;3832.96;635195
VXX;D;200318;000000;4220.8;5045.76;3958.4;4405.12;915367
VXX;D;200319;000000;4723.2;4921.6;3577.6;3968.64;1004561
VXX;D;200320;000000;3800.32;4037.12;3361.28;3875.2;629244
VXX;D;200323;000000;3671.68;3778.56;3152;3270.4;471152
VXX;D;200324;000000;2679.04;3055.36;2528;2993.28;494118
VXX;D;200325;000000;3083.52;3370.88;3050.88;3242.24;339147
VXX;D;200326;000000;3145.6;3181.44;2919.04;2964.96;365952
VXX;D;200327;000000;3221.76;3246.08;3098.24;3224.96;305457
VXX;D;200330;000000;3233.28;3321.6;3109.12;3114.88;441097
VXX;D;200331;000000;3136;3152.64;2906.88;2951.7824;441455
VXX;D;200401;000000;3162.88;3256.96;3011.84;3210.24;253629
VXX;D;200402;000000;3173.12;3225.6;3021.12;3034.24;276429
VXX;D;200403;000000;3008;3062.4;2880;2908.16;307874
VXX;D;200406;000000;2695.04;2756.4864;2657.28;2704;254675
VXX;D;200407;000000;2618.24;2794.24;2609.9264;2776.96;351724
VXX;D;200408;000000;2741.76;2798.08;2682.88;2714.88;283974
VXX;D;200409;000000;2696.32;2744.96;2648;2661.12;307348
VXX;D;200413;000000;2643.2;2715.52;2599.68;2602.24;197262
VXX;D;200414;000000;2457.6;2471.68;2368;2392.32;240201
VXX;D;200415;000000;2560;2651.52;2516.8;2595.2;268501
VXX;D;200416;000000;2613.76;2683.52;2581.12;2606.7136;223986
VXX;D;200417;000000;2499.84;2586.88;2483.84;2497.92;237896
VXX;D;200420;000000;2634.88;2752;2568.32;2749.7792;256153
VXX;D;200421;000000;2946.56;3081.6;2926.08;2969.6064;336826
VXX;D;200422;000000;2862.08;2917.12;2797.44;2831.36;184285
VXX;D;200423;000000;2782.72;2872.32;2732.8;2819.84;261876
VXX;D;200424;000000;2762.88;2803.2;2653.4848;2666.24;198017
VXX;D;200427;000000;2589.44;2590.08;2426.24;2461.4336;281959
VXX;D;200428;000000;2374.4;2532.2496;2365.44;2499.8464;303510
VXX;D;200429;000000;2359.04;2368.64;2294.4;2349.12;265599
VXX;D;200430;000000;2399.36;2510.08;2396.1664;2427.52;221344
VXX;D;200501;000000;2630.4;2692.48;2579.84;2635.52;278021
VXX;D;200504;000000;2725.12;2752;2571.52;2577.28;191777
VXX;D;200505;000000;2476.8;2492.8;2403.84;2479.3472;220291
VXX;D;200506;000000;2430.72;2513.6;2413.2736;2512.64;205011
VXX;D;200507;000000;2424.32;2438.08;2379.52;2405.12;231245
VXX;D;200508;000000;2333.44;2350.72;2237.44;2238.72;236762
VXX;D;200511;000000;2296.96;2302.4;2080;2089.92;248927
VXX;D;200512;000000;2024.16;2300.7872;2010.88;2298.88;303952
VXX;D;200513;000000;2325.76;2634.24;2277.76;2536.96;588147
VXX;D;200514;000000;2660.48;2743.04;2405.12;2405.76;473825
VXX;D;200515;000000;2512;2557.44;2343.36;2347.52;334459
VXX;D;200518;000000;2182.4;2234.88;2163.84;2195.84;306607
VXX;D;200519;000000;2203.52;2310.4;2154.88;2307.2;303517
VXX;D;200520;000000;2199.04;2245.76;2156.8;2167.68;435881
VXX;D;200521;000000;2164.48;2264.32;2134.4;2217.6;340065
VXX;D;200522;000000;2233.6;2267.52;2188.8;2195.84;210806
VXX;D;200526;000000;2094.72;2182.72;2087.68;2168.32;254833
VXX;D;200527;000000;2109.44;2262.4;2105.28;2119.04;359216
VXX;D;200528;000000;2147.84;2226.9248;2120.64;2204.8;320428
VXX;D;200529;000000;2218.24;2258.56;2124.8;2129.92;450447
VXX;D;200601;000000;2179.84;2188.16;2126.72;2142.08;214285
VXX;D;200602;000000;2126.08;2153.76;2077.44;2082.56;304197
VXX;D;200603;000000;2040.32;2050.56;1980.16;1990.4;325798
VXX;D;200604;000000;2002.56;2021.12;1915.52;1972.48;393969
VXX;D;200605;000000;1853.44;1893.12;1845.1136;1867.4432;354812
VXX;D;200608;000000;1857.28;1927.04;1853.44;1909.12;237586
VXX;D;200609;000000;1964.16;2016.128;1949.4464;2003.2;337949
VXX;D;200610;000000;2016;2054.4;1913.6;1993.6;428051
VXX;D;200611;000000;2212.48;2707.2;2120.32;2662.4;1383499
VXX;D;200612;000000;2457.6;2881.92;2394.88;2473.92;937448
VXX;D;200615;000000;2702.08;2791.68;2391.68;2414.72;530752
VXX;D;200616;000000;2257.92;2496.736;2239.36;2363.84;738374
VXX;D;200617;000000;2341.12;2433.28;2329.6;2364.16;469229
VXX;D;200618;000000;2402.56;2427.52;2321.92;2326.4;356926
VXX;D;200619;000000;2268.16;2440.32;2249.6;2366.08;576385
VXX;D;200622;000000;2377.6;2408.96;2238.72;2246.4;466359
VXX;D;200623;000000;2145.2736;2221.4336;2138.7328;2202.752;410189
VXX;D;200624;000000;2284.8;2453.76;2220.16;2352.64;887580
VXX;D;200625;000000;2389.12;2440.32;2256;2259.2;498994
VXX;D;200626;000000;2268.8;2427.52;2260.4864;2397.12;617272
VXX;D;200629;000000;2360.32;2438.2528;2279.68;2279.904;349935
VXX;D;200630;000000;2303.7632;2310.336;2150.4;2172.8;379555
VXX;D;200701;000000;2135.68;2170.24;2090.24;2106.88;336357
VXX;D;200702;000000;2019.2;2085.12;1985.92;2067.744;383636
VXX;D;200706;000000;2001.28;2089.92;1996.16;2066.56;342976
VXX;D;200707;000000;2083.2256;2144;2026.56;2134.1952;348508
VXX;D;200708;000000;2104.96;2173.44;2077.44;2081.28;353885
VXX;D;200709;000000;2085.76;2208.64;2069.12;2115.84;469294
VXX;D;200710;000000;2129.92;2174.6048;2056.32;2060.16;326376
VXX;D;200713;000000;2035.84;2264.96;2030.72;2258.56;492843
VXX;D;200714;000000;2257.28;2304.64;2119.68;2124.8;658348
VXX;D;200715;000000;2062.08;2155.52;2056.32;2066.56;404322
VXX;D;200716;000000;2116.48;2116.48;2022.4;2031.36;383461
VXX;D;200717;000000;2011.52;2030.72;1956.48;1959.3408;259474
VXX;D;200720;000000;1934.08;1944.96;1838.72;1870.08;390692
VXX;D;200721;000000;1824;1910.4;1801.6;1886.08;530759
VXX;D;200722;000000;1897.6;1925.824;1864.32;1864.96;323150
VXX;D;200723;000000;1849.6;1963.52;1836.8;1925.76;519107
VXX;D;200724;000000;1985.2736;2013.12;1928.96;1931.52;483565
VXX;D;200727;000000;1906.56;1931.84;1873.28;1877.12;293382
VXX;D;200728;000000;1877.12;1893.12;1806.72;1865.6;371809
VXX;D;200729;000000;1841.28;1861.76;1818.88;1827.84;299316
VXX;D;200730;000000;1911.04;2001.2864;1856;1869.44;461565
VXX;D;200731;000000;1818.88;1915.5072;1816.32;1825.92;438255
VXX;D;200803;000000;1811.84;1840.4928;1799.04;1822.08;277308
VXX;D;200804;000000;1815.04;1815.04;1761.92;1766.4;283042
VXX;D;200805;000000;1739.52;1765.12;1724.8;1729.92;283408
VXX;D;200806;000000;1735.04;1749.12;1705.6;1711.36;315238
VXX;D;200807;000000;1731.84;1736.96;1681.28;1698.1824;425138
VXX;D;200810;000000;1672.96;1699.2;1642.24;1649.536;384694
VXX;D;200811;000000;1609.6;1736.96;1601.92;1724.8;521412
VXX;D;200812;000000;1659.52;1665.92;1620.16;1632.64;396782
VXX;D;200813;000000;1642.88;1654.4;1593.6;1632.64;425904
VXX;D;200814;000000;1646.72;1660.16;1619.84;1629.44;403511
VXX;D;200817;000000;1592.96;1606.4;1562.88;1573.12;288721
VXX;D;200818;000000;1560.32;1595.52;1542.4;1556.873536;321953
VXX;D;200819;000000;1544.32;1596.16;1532.8;1584.9792;486804
VXX;D;200820;000000;1647.36;1653.76;1561.6;1568.0064;493201
VXX;D;200821;000000;1596.16;1602.5536;1567.04;1575.04;352822
VXX;D;200824;000000;1532.8;1586.24;1528.32;1569.7728;402281
VXX;D;200825;000000;1574.4;1620.8;1550.72;1559.68;386293
VXX;D;200826;000000;1551.36;1605.76;1512.96;1595.52;433413
VXX;D;200827;000000;1580.16;1772.8;1563.52;1645.44;784581
VXX;D;200828;000000;1665.28;1735.04;1610.24;1636.16;511822
VXX;D;200831;000000;1683.2;1733.76;1643.52;1717.76;530651
VXX;D;200901;000000;1718.4;1757.44;1704.96;1746.56;425322
VXX;D;200902;000000;1743.36;1806.72;1736.32;1788.8;556314
VXX;D;200903;000000;1812.48;2096.64;1747.424;2028.16;1710192
VXX;D;200904;000000;1978.24;2181.12;1826.56;1859.6608;1567842
VXX;D;200908;000000;1999.36;2016;1802.24;1810.56;914376
VXX;D;200909;000000;1763.872;1782.4;1686.4;1719.04;552396
VXX;D;200910;000000;1701.76;1777.92;1687.04;1737.6;565576
VXX;D;200911;000000;1688.96;1739.52;1631.36;1633.2864;605554
VXX;D;200914;000000;1610.88;1628.8;1581.4464;1604.4864;436006
VXX;D;200915;000000;1588.48;1631.36;1580.16;1601.92;376667
VXX;D;200916;000000;1591.68;1600;1553.6;1597.44;440477
VXX;D;200917;000000;1646.72;1651.84;1553.92;1560.96;439282
VXX;D;200918;000000;1549.44;1598.72;1514.88;1560.96;494161
VXX;D;200921;000000;1625.6;1705.6;1602.88;1610.9632;584200
VXX;D;200922;000000;1607.68;1666.56;1607.0464;1623.1104;338068
VXX;D;200923;000000;1617.28;1710.08;1609.6;1708.8;423703
VXX;D;200924;000000;1710.72;1728;1647.36;1677.44;397460
VXX;D;200925;000000;1678.08;1690.88;1624.32;1635.84;346630
VXX;D;200928;000000;1621.12;1641.6;1616.64;1628.8;248052
VXX;D;200929;000000;1630.08;1632;1571.52;1594.88;330769
VXX;D;200930;000000;1575.04;1611.52;1554.56;1593.6;362356
VXX;D;201001;000000;1575.04;1625.6;1575.04;1600;349005
VXX;D;201002;000000;1683.84;1688.32;1618.56;1647.36;418143
VXX;D;201005;000000;1633.92;1651.2;1585.6;1597.3696;294931
VXX;D;201006;000000;1584.64;1634.56;1554.7072;1619.2;503831
VXX;D;201007;000000;1589.12;1595.52;1555.84;1568;280481
VXX;D;201008;000000;1549.44;1558.4;1501.44;1505.3504;331569
VXX;D;201009;000000;1459.84;1460.48;1425.92;1427.84;408071
VXX;D;201012;000000;1401.6;1426.56;1393.92;1399.04;395857
VXX;D;201013;000000;1414.4;1445.76;1405.44;1416.96;345888
VXX;D;201014;000000;1404.8;1424.64;1381.12;1404.16;414788
VXX;D;201015;000000;1466.24;1478.4;1410.56;1415.0336;456319
VXX;D;201016;000000;1413.12;1424.64;1391.3664;1424.512;335237
VXX;D;201019;000000;1417.6;1496.32;1415.04;1486.08;407553
VXX;D;201020;000000;1477.12;1495.04;1463.68;1484.8;433257
VXX;D;201021;000000;1478.4;1498.24;1442.0672;1450.88;371634
VXX;D;201022;000000;1448.96;1461.76;1404.16;1416.96;329741
VXX;D;201023;000000;1411.84;1450.24;1409.28;1419.52;275423
VXX;D;201026;000000;1452.8;1572.48;1438.08;1545.6;756248
VXX;D;201027;000000;1546.7456;1580.16;1520;1552.64;503034
VXX;D;201028;000000;1670.4;1777.1584;1649.28;1772.16;1137109
VXX;D;201029;000000;1738.88;1773.44;1596.16;1642.88;684394
VXX;D;201030;000000;1675.52;1728.64;1649.28;1696.32;577594
VXX;D;201102;000000;1621.12;1683.2;1616;1658.88;588455
VXX;D;201103;000000;1609.6;1619.84;1548.16;1569.28;563512
VXX;D;201104;000000;1504;1507.84;1420.8;1432.32;936881
VXX;D;201105;000000;1384.96;1422.72;1372.16;1406.2464;532640
VXX;D;201106;000000;1395.2;1396.48;1312.64;1315.2;596983
VXX;D;201109;000000;1221.12;1285.12;1166.08;1285.12;872743
VXX;D;201110;000000;1252.48;1299.2;1242.88;1244.8;503739
VXX;D;201111;000000;1225.6;1241.6;1192.32;1218.56;477903
VXX;D;201112;000000;1233.792;1328;1220.48;1300.48;1016963
VXX;D;201113;000000;1257.6;1258.88;1200;1219.84;534579
VXX;D;201116;000000;1191.04;1235.2;1187.84;1192.96;469893
VXX;D;201117;000000;1215.36;1222.4;1168.64;1171.2;485195
VXX;D;201118;000000;1159.04;1216;1146.88;1212.16;538504
VXX;D;201119;000000;1202.56;1220.48;1173.12;1192.96;419931
VXX;D;201120;000000;1191.68;1195.52;1167.36;1189.12;429347
VXX;D;201123;000000;1174.4;1198.4;1154.56;1175.36;479689
VXX;D;201124;000000;1150.72;1175.36;1148.16;1156.48;495383
VXX;D;201125;000000;1156.48;1171.84;1111.04;1111.68;369909
VXX;D;201127;000000;1104;1128.8448;1094.4;1116.16;245543
VXX;D;201130;000000;1124.48;1162.88;1097.6;1099.52;423247
VXX;D;201201;000000;1088.64;1114.88;1081.6;1110.4;569127
VXX;D;201202;000000;1112.3136;1112.32;1080.96;1103.36;440741
VXX;D;201203;000000;1091.2;1124.16;1088;1114.0672;501907
VXX;D;201204;000000;1101.44;1102.08;1084.8;1095.68;508928
VXX;D;201207;000000;1106.56;1112.64;1095.68;1099.52;454084
VXX;D;201208;000000;1108.48;1110.08;1062.4;1062.72;448947
VXX;D;201209;000000;1050.24;1110.4;1041.92;1100.8;1022408
VXX;D;201210;000000;1109.76;1118.08;1080.64;1109.12;691724
VXX;D;201211;000000;1138.56;1182.72;1121.28;1152;846255
VXX;D;201214;000000;1114.88;1180.16;1104.64;1178.88;587411
VXX;D;201215;000000;1151.36;1164.8;1122.56;1125.12;641703
VXX;D;201216;000000;1121.28;1133.44;1086.08;1086.72;627600
VXX;D;201217;000000;1089.28;1095.68;1063.68;1073.28;592705
VXX;D;201218;000000;1080.32;1124.48;1079.68;1091.2;778024
VXX;D;201221;000000;1201.92;1246.08;1155.84;1180.16;1327302
VXX;D;201222;000000;1166.72;1182.7136;1152.64;1158.4;549638
VXX;D;201223;000000;1134.08;1136.96;1091.84;1112.96;490555
VXX;D;201224;000000;1096.32;1096.96;1080;1082.24;207860
VXX;D;201228;000000;1064.32;1077.76;1059.84;1075.68;287420
VXX;D;201229;000000;1061.12;1136.6336;1059.84;1114.88;551563
VXX;D;201230;000000;1110.3744;1115.52;1071.36;1075.84;409094
VXX;D;201231;000000;1073.92;1092.48;1053.44;1074.56;438765
