<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
VXX;D;221013;0;351.84;351.84;332.16;335.04;276999
VXX;D;221014;0;328.96;348.9584;326.88;342.72;271158
VXX;D;221017;0;332.96;334.56;326.4;333.76;197305
VXX;D;221018;0;326.88;335.5216;325.44;326.72;179623
VXX;D;221019;0;329.28;334.8;324.8;329.44;179291
VXX;D;221020;0;327.68;330.24;318.72;325.28;148477
VXX;D;221021;0;323.68;325.28;317.28;324.32;157942
VXX;D;221024;0;320.48;328.96;318.08;318.88;108375
VXX;D;221025;0;319.36;320.32;305.92;306.72;139969
VXX;D;221026;0;308.96;309.28;298.2288;299.68;170863
VXX;D;221027;0;298.24;299.52;292.16;293.76;130775
VXX;D;221028;0;293.92;294.08;284.48;286.88;221757
VXX;D;221031;0;289.12;289.12;281.92;282.72;118582
VXX;D;221101;0;279.84;284.16;279.0384;279.44;144031
VXX;D;221102;0;281.76;288.48;276.96;287.04;220100
VXX;D;221103;0;290.56;294.16;278.72;280.64;165740
VXX;D;221104;0;274.88;283.52;269.36;277.44;305170
VXX;D;221107;0;276.0;278.72;271.68;274.72;174749
VXX;D;221108;0;272.32;285.28;271.84;282.56;330572
VXX;D;221109;0;283.2;293.28;282.72;291.04;254724
VXX;D;221110;0;274.88;277.4208;268.8;275.36;382682
VXX;D;221111;0;277.28;279.52;271.2;271.68;266624
VXX;D;221114;0;272.0;272.8;264.48;271.84;237639
VXX;D;221115;0;265.28;283.04;264.8112;275.2;519378
VXX;D;221116;0;271.52;273.28;267.2;267.84;224747
VXX;D;221117;0;274.24;274.72;264.64;265.44;243099
VXX;D;221118;0;263.2;268.32;262.16;262.4;263691
VXX;D;221121;0;263.04;263.6;254.88;255.52;197018
VXX;D;221122;0;253.28;253.28;246.24;246.56;210865
VXX;D;221123;0;247.36;248.24;240.96;241.2784;289232
VXX;D;221125;0;243.04;244.48;241.12;242.56;108497
VXX;D;221128;0;247.52;253.6;244.48;251.52;306657
VXX;D;221129;0;250.4;253.2384;246.72;247.84;219969
VXX;D;221130;0;248.0;252.32;236.64;238.56;444202
VXX;D;221201;0;238.08;242.96;234.4;235.28;337560
VXX;D;221202;0;239.04;239.52;229.44;229.6;414073
VXX;D;221205;0;233.12;238.88;229.352;234.24;410558
VXX;D;221206;0;233.44;243.12;230.72;240.96;482580
VXX;D;221207;0;242.88;246.64;240.48;244.8;490309
VXX;D;221208;0;244.32;246.896;237.76;239.68;278639
VXX;D;221209;0;240.96;245.6;238.88;245.04;283080
VXX;D;221212;0;244.32;246.24;240.88;244.1552;303721
VXX;D;221213;0;229.76;242.08;228.96;233.12;441964
VXX;D;221214;0;232.8;235.52;223.92;225.264;458302
VXX;D;221215;0;229.6;244.56;227.84;239.36;636064
VXX;D;221216;0;244.64;247.68;237.12;240.32;469557
VXX;D;221219;0;239.04;239.28;230.4;234.56;497261
VXX;D;221220;0;235.2;239.04;229.76;232.64;297597
VXX;D;221221;0;227.52;228.16;222.56;224.32;317536
VXX;D;221222;0;225.28;246.72;224.48;235.84;679429
VXX;D;221223;0;236.0;237.76;227.84;229.76;358525
VXX;D;221227;0;229.76;234.24;228.0;229.12;299035
VXX;D;221228;0;227.36;230.32;223.28;229.12;324287
VXX;D;221229;0;225.6;226.72;223.2;226.4;217426
VXX;D;221230;0;228.8;231.04;225.6;225.84;391583
VXX;D;230103;0;224.0;232.0;222.4;223.984;353343
VXX;D;230104;0;222.08;224.0;217.28;217.76;315750
VXX;D;230105;0;220.0;223.04;218.4;219.52;353906
VXX;D;230106;0;215.36;218.08;211.12;214.24;413191
VXX;D;230109;0;213.12;217.76;211.2;215.68;362846
VXX;D;230110;0;216.72;216.8;205.92;206.56;348165
VXX;D;230111;0;205.12;208.64;204.96;207.5376;378270
VXX;D;230112;0;203.52;206.4;196.96;197.12;628232
VXX;D;230113;0;198.72;198.72;190.56;192.48;568047
VXX;D;230117;0;195.36;197.12;192.16;194.08;401286
VXX;D;230118;0;192.0;202.24;190.736;200.64;681127
VXX;D;230119;0;206.08;208.64;198.96;201.28;616691
VXX;D;230120;0;200.16;202.4;193.76;195.04;481595
VXX;D;230123;0;194.72;196.08;192.16;193.12;398839
VXX;D;230124;0;194.24;194.72;184.96;185.68;497519
VXX;D;230125;0;191.84;197.52;185.12;185.76;668973
VXX;D;230126;0;183.84;187.68;182.4;183.296;476383
VXX;D;230127;0;184.0;184.0;176.96;180.48;563682
VXX;D;230130;0;185.12;188.72;183.68;185.44;536323
VXX;D;230131;0;185.44;186.72;179.68;181.28;400048
VXX;D;230201;0;180.64;185.28;173.6;175.52;625554
VXX;D;230202;0;171.52;184.48;170.24;179.52;750304
VXX;D;230203;0;184.64;187.456;179.0752;180.8;675615
VXX;D;230206;0;183.52;186.4;181.76;185.44;351945
VXX;D;230207;0;187.04;187.36;178.24;179.68;516419
VXX;D;230208;0;181.92;190.0;179.2;186.72;557152
VXX;D;230209;0;183.2;193.28;181.6;192.32;552592
VXX;D;230210;0;195.856;199.7776;192.9616;194.56;622816
VXX;D;230213;0;191.84;192.64;186.88;187.52;422105
VXX;D;230214;0;184.8;187.44;178.4;180.32;590437
VXX;D;230215;0;181.28;181.7616;176.96;176.9664;410534
VXX;D;230216;0;182.24;186.8;178.24;186.24;811610
VXX;D;230217;0;189.92;194.24;186.4;187.04;683010
VXX;D;230221;0;195.84;202.88;193.28;201.44;770524
VXX;D;230222;0;202.08;204.32;194.256;195.36;660087
VXX;D;230223;0;191.36;197.6;187.52;188.8;682050
VXX;D;230224;0;195.52;200.96;194.4;195.84;743702
VXX;D;230227;0;191.2;191.2;186.72;188.96;549206
VXX;D;230228;0;188.48;188.64;182.72;184.64;406669
VXX;D;230301;0;185.76;190.72;182.88;186.56;566450
VXX;D;230302;0;189.76;190.08;179.52;179.52;543619
VXX;D;230303;0;177.6;178.72;173.68;174.24;653884
VXX;D;230306;0;172.64;173.76;170.88;171.52;488618
VXX;D;230307;0;171.6;176.64;168.96;175.7056;643049
VXX;D;230308;0;176.44;177.0;171.48;172.428;530383
VXX;D;230309;0;170.88;191.88;169.56;190.8796;858763
VXX;D;230310;0;190.8;230.8;190.8;211.12;3829226
VXX;D;230313;0;236.76;238.6;213.32;217.96;1808566
VXX;D;230314;0;202.76;212.92;194.04;204.64;1735278
VXX;D;230315;0;223.92;241.52;216.686;221.24;1663549
VXX;D;230316;0;228.72;230.0;201.16;201.68;1612658
VXX;D;230317;0;208.0;227.04;204.6;223.54;2039457
VXX;D;230320;0;224.04;227.24;212.08;213.44;1346775
VXX;D;230321;0;202.96;203.08;193.6;194.24;1545216
VXX;D;230322;0;193.88;202.2;187.2;201.7744;2635999
VXX;D;230323;0;195.72;210.76;188.56;207.12;1924264
VXX;D;230324;0;213.04;221.9596;198.76;198.98;1272565
VXX;D;230327;0;194.6;197.88;190.28;190.94;705420
VXX;D;230328;0;190.76;193.16;186.32;186.56;647886
VXX;D;230329;0;182.16;183.8;179.36;180.6;587148
VXX;D;230330;0;179.32;186.64;178.84;180.0804;543136
VXX;D;230331;0;179.56;180.6;177.0;179.92;532649
VXX;D;230403;0;179.6;182.9628;175.0;175.12;924962
VXX;D;230404;0;176.68;183.64;175.88;178.48;1390494
VXX;D;230405;0;179.76;183.04;176.56;177.2;1305822
VXX;D;230406;0;178.56;180.16;172.36;173.88;1383089
VXX;D;230410;0;174.8;176.84;171.24;171.92;680011
VXX;D;230411;0;170.52;171.64;168.1;170.52;714527
VXX;D;230412;0;167.2;172.84;166.48;171.32;855294
VXX;D;230413;0;168.48;168.56;164.6;165.28;1151808
VXX;D;230414;0;166.32;167.48;162.44;162.44;1070366
VXX;D;230417;0;162.0;162.0;157.12;158.04;801672
VXX;D;230418;0;157.32;159.48;155.4796;156.64;1019893
VXX;D;230419;0;157.96;158.6;154.64;156.48;986644
VXX;D;230420;0;159.8;161.2;155.84;159.84;1047691
VXX;D;230421;0;158.64;161.56;156.32;157.0;977417
VXX;D;230424;0;157.2;159.12;155.92;156.36;1110591
VXX;D;230425;0;158.4;170.28;157.08;169.08;1841117
VXX;D;230426;0;166.6;168.2;160.24;164.88;1136720
VXX;D;230427;0;159.48;159.6;155.68;157.76;1623146
VXX;D;230428;0;156.88;156.88;151.24;151.28;2363931
VXX;D;230501;0;150.18;150.48;145.44;148.92;1546197
VXX;D;230502;0;151.52;165.96;151.52;155.64;3073296
VXX;D;230503;0;157.0;160.76;152.28;160.32;2852911
VXX;D;230504;0;163.84;172.84;162.24;168.08;2155322
VXX;D;230505;0;161.2;161.96;154.16;155.2;1650982
VXX;D;230508;0;154.16;156.36;152.24;152.6;1000999
VXX;D;230509;0;155.08;156.68;153.88;155.76;1150643
VXX;D;230510;0;151.0;158.16;149.2;151.52;1659218
VXX;D;230511;0;153.16;156.8;149.4;149.92;1396228
VXX;D;230512;0;148.16;153.72;147.32;149.8;1761003
VXX;D;230515;0;148.56;150.56;146.0;146.12;1139997
VXX;D;230516;0;147.32;150.52;146.04;150.24;1380010
VXX;D;230517;0;146.6;148.6;144.64;145.4;1715945
VXX;D;230518;0;144.92;145.48;139.52;139.6;1468731
VXX;D;230519;0;138.52;146.32;137.68;143.22;2118137
VXX;D;230522;0;143.4;146.56;140.92;143.4;1199065
VXX;D;230523;0;145.2;148.2;141.68;145.92;1213733
VXX;D;230524;0;149.76;153.3376;149.44;151.8;1821534
VXX;D;230525;0;147.64;151.08;146.72;148.28;1155799
VXX;D;230526;0;144.92;145.2;138.86;142.4;1573252
VXX;D;230530;0;137.48;143.44;136.4;138.84;1605221
VXX;D;230531;0;139.76;141.92;136.52;137.64;1395757
VXX;D;230601;0;135.68;136.3228;129.72;129.96;1943897
VXX;D;230602;0;126.72;127.6;123.4;125.0;2086532
VXX;D;230605;0;124.8;125.36;122.12;122.16;1304053
VXX;D;230606;0;121.76;122.12;114.84;115.08;1555522
VXX;D;230607;0;115.8;117.56;114.92;115.64;1686817
VXX;D;230608;0;116.0;116.52;111.56;112.56;1557669
VXX;D;230609;0;112.52;114.96;111.8892;113.4;1492320
VXX;D;230612;0;113.88;115.6;113.2;114.0;1146394
VXX;D;230613;0;112.4;114.28;111.76;113.56;1277074
VXX;D;230614;0;113.24;113.56;110.08;110.16;2165259
VXX;D;230615;0;109.28;113.32;109.12;113.2;1316877
VXX;D;230616;0;113.36;113.88;109.12;109.2396;1717704
VXX;D;230620;0;110.08;112.02;109.32;109.44;1445437
VXX;D;230621;0;108.16;109.1;106.74;107.12;1650716
VXX;D;230622;0;108.32;108.52;103.84;104.56;1293959
VXX;D;230623;0;107.12;108.44;104.4;105.88;1737650
VXX;D;230626;0;106.04;106.2;103.44;105.68;1322748
VXX;D;230627;0;104.8;104.84;100.94;102.76;1520132
VXX;D;230628;0;102.24;102.4;99.24;99.28;1498810
VXX;D;230629;0;99.8;101.98;99.64;101.52;1707383
VXX;D;230630;0;99.92;100.76;98.68;99.6;1308445
VXX;D;230703;0;99.64;100.4;98.84;98.96;642648
VXX;D;230705;0;101.04;101.04;99.34;100.76;1245733
VXX;D;230706;0;105.04;115.6;105.04;106.0;3583821
VXX;D;230707;0;107.16;107.44;102.0;103.8;1854058
VXX;D;230710;0;103.76;105.08;102.42;102.76;1313962
VXX;D;230711;0;100.84;103.6032;100.24;102.0;1816279
VXX;D;230712;0;98.52;98.68;96.04;96.24;2272071
VXX;D;230713;0;94.52;97.02;93.76;96.88;1543659
VXX;D;230714;0;96.88;98.16;95.04;95.72;1704538
VXX;D;230717;0;96.0;96.12;93.726;95.48;1276103
VXX;D;230718;0;95.32;95.6;93.5576;94.2;1284923
VXX;D;230719;0;93.16;96.64;92.92;96.0;1729028
VXX;D;230720;0;96.6;97.66;94.72;95.92;1956256
VXX;D;230721;0;94.8;95.44;93.04;94.76;2170287
VXX;D;230724;0;94.72;94.72;92.3628;93.1648;1825626
VXX;D;230725;0;93.12;93.59;91.2804;93.12;1641593
VXX;D;230726;0;94.28;94.28;90.44;90.6;2206856
VXX;D;230727;0;89.0;97.24;88.8;95.2;3982676
VXX;D;230728;0;91.68;94.08;90.5484;91.32;2018698
VXX;D;230731;0;91.12;92.38;90.52;90.52;1440092
VXX;D;230801;0;92.88;93.72;91.68;91.8;1427050
VXX;D;230802;0;97.56;102.6;97.2;100.24;4172666
VXX;D;230803;0;103.6;105.2384;98.32;99.8;2979755
VXX;D;230804;0;96.24;104.02;94.48;103.32;3505843
VXX;D;230807;0;101.04;101.92;97.688;97.96;2326831
VXX;D;230808;0;102.096;108.84;99.52;99.8;3667383
VXX;D;230809;0;98.8;103.0;96.64;98.84;3124093
VXX;D;230810;0;95.68;102.16;93.44;99.24;3744465
VXX;D;230811;0;101.04;101.68;95.04;95.4808;2428686
VXX;D;230814;0;96.88;98.36;93.44;93.72;2616296
VXX;D;230815;0;95.44;100.08;95.12;98.96;3579301
VXX;D;230816;0;99.16;100.92;96.2;100.68;3389586
VXX;D;230817;0;99.6;105.56;98.76;105.56;3299518
VXX;D;230818;0;108.84;109.32;101.9648;103.16;3135633
VXX;D;230821;0;101.8;103.64;99.68;100.12;2607738
VXX;D;230822;0;98.16;102.36;98.04;100.6;2411659
VXX;D;230823;0;99.48;99.64;96.92;97.24;1821013
VXX;D;230824;0;95.88;101.588;95.38;101.24;2485367
VXX;D;230825;0;99.96;102.4;95.84;96.76;3179764
VXX;D;230828;0;94.92;95.3604;92.88;92.976;1983029
VXX;D;230829;0;92.76;92.92;89.84;90.48;2654409
VXX;D;230830;0;89.68;90.48;87.44;87.64;1958616
VXX;D;230831;0;87.6;87.872;85.56;86.04;1763799
VXX;D;230901;0;84.68;85.6808;83.98;84.8;2215348
VXX;D;230905;0;85.2;86.56;84.1;85.36;1495728
VXX;D;230906;0;85.68;88.92;85.4;87.04;1809083
VXX;D;230907;0;89.84;90.76;86.36;86.92;1824136
VXX;D;230908;0;86.56;86.6;83.84;85.0;1964979
VXX;D;230911;0;83.64;84.84;82.76;83.12;1611241
VXX;D;230912;0;84.0;84.4;82.2;83.6;1762845
VXX;D;230913;0;83.04;83.272;81.56;82.04;2314645
VXX;D;230914;0;80.96;81.2116;79.52;79.56;2160662
VXX;D;230915;0;80.1496;83.0;79.08;82.6;2917969
VXX;D;230918;0;83.76;84.36;80.84;82.08;1927238
VXX;D;230919;0;82.12;84.12;81.16;81.6396;2407778
VXX;D;230920;0;80.32;84.96;79.74;84.72;3054615
VXX;D;230921;0;88.64;91.52;86.8;91.4;3789212
VXX;D;230922;0;90.88;91.96;88.2;91.4;2718479
VXX;D;230925;0;94.12;95.1196;91.04;91.6;2360824
VXX;D;230926;0;93.68;100.64;92.58;100.0;3791132
VXX;D;230927;0;97.24;101.76;95.84;95.92;3392331
VXX;D;230928;0;95.96;97.08;90.7028;91.48;2515189
VXX;D;230929;0;88.04;93.44;87.48;93.2;2653239
VXX;D;231002;0;93.76;95.56;91.0;93.44;2637241
VXX;D;231003;0;96.04;103.84;94.538;102.24;3467329
VXX;D;231004;0;100.6;101.98;96.72;97.12;3280595
VXX;D;231005;0;96.96;101.48;95.72;95.8;2515967
VXX;D;231006;0;98.84;101.14;92.6;94.44;2858115
VXX;D;231009;0;97.72;99.08;93.24;93.28;1769343
VXX;D;231010;0;92.32;92.36;88.96;90.12;1972549
VXX;D;231011;0;89.0;93.24;88.0004;88.52;2093826
VXX;D;231012;0;87.52;94.08;85.72;90.52;3097630
VXX;D;231013;0;90.2;103.64;89.6;101.32;5320124
VXX;D;231016;0;97.48;97.8;91.4;91.72;3166556
VXX;D;231017;0;95.04;96.08;90.2;94.0804;3067936
VXX;D;231018;0;96.36;101.48;95.64;100.32;3415981
VXX;D;231019;0;98.68;105.5876;97.2;105.0;4728878
VXX;D;231020;0;105.32;107.72;102.76;105.72;3643375
VXX;D;231023;0;107.76;109.42;98.76;102.12;2644642
VXX;D;231024;0;99.68;102.24;97.18;97.8;2428667
VXX;D;231025;0;98.04;106.28;98.04;103.76;3454521
VXX;D;231026;0;104.16;107.92;102.32;104.8;3076565
VXX;D;231027;0;102.84;108.88;101.44;108.2;3402363
VXX;D;231030;0;104.16;104.396;100.08;100.36;1983071
VXX;D;231031;0;99.84;100.68;93.68;93.92;2500521
VXX;D;231101;0;93.12;93.12;89.36;89.76;2928709
VXX;D;231102;0;87.8;89.28;86.68;86.68;2031959
VXX;D;231103;0;85.3;85.88;84.16;84.8;2277795
VXX;D;231106;0;83.68;84.342;81.8;81.96;1620436
VXX;D;231107;0;81.76;82.6;80.96;81.5512;1249477
VXX;D;231108;0;80.56;82.48;79.64;79.96;1881113
VXX;D;231109;0;79.12;83.88;78.94;83.16;2609585
VXX;D;231110;0;81.6;81.7604;78.98;79.64;2328984
VXX;D;231113;0;80.28;80.72;78.04;78.92;1492322
VXX;D;231114;0;76.04;78.42;75.8312;78.28;2198513
VXX;D;231115;0;77.0;77.5644;76.2888;76.56;1928472
VXX;D;231116;0;76.48;76.96;75.28;75.36;2083601
VXX;D;231117;0;75.04;75.72;74.0;74.28;1464085
VXX;D;231120;0;73.8;73.96;72.9;73.72;1303853
VXX;D;231121;0;73.96;74.04;71.96;72.2;1527394
VXX;D;231122;0;71.32;73.52;71.08;72.76;1579730
VXX;D;231124;0;72.04;72.56;69.36;69.76;973868
VXX;D;231127;0;70.32;70.36;69.72;70.0;1240617
VXX;D;231128;0;69.8;70.476;68.8;69.2;1597617
VXX;D;231129;0;68.56;70.56;68.48;70.28;1814977
VXX;D;231130;0;69.84;70.76;69.0;69.16;1490858
VXX;D;231201;0;68.8;69.16;68.0;68.84;1861515
VXX;D;231204;0;70.08;71.28;69.0;69.16;1722353
VXX;D;231205;0;69.4;69.52;68.52;68.56;1022211
VXX;D;231206;0;67.92;69.4;67.52;68.96;1221994
VXX;D;231207;0;68.64;69.38;68.48;69.0;996298
VXX;D;231208;0;68.4;68.4428;66.88;66.92;1386614
VXX;D;231211;0;66.76;66.96;65.34;65.52;1761305
VXX;D;231212;0;64.56;64.96;63.18;63.6;2246749
VXX;D;231213;0;63.2;64.2;62.45;62.8;2713179
VXX;D;231214;0;62.08;64.36;62.08;62.52;3472923
VXX;D;231215;0;62.84;64.8;62.44;64.6;2596571
VXX;D;231218;0;64.48;64.96;64.28;64.72;1288717
VXX;D;231219;0;65.2;65.84;64.8;65.68;1292999
VXX;D;231220;0;65.4;70.52;65.0;69.68;4170353
VXX;D;231221;0;68.7328;70.3;67.52;68.12;2743769
VXX;D;231222;0;67.88;69.32;66.44;66.44;2136522
VXX;D;231226;0;66.28;66.72;64.64;64.76;977277
VXX;D;231227;0;64.24;64.24;62.0;62.04;1766013
VXX;D;231228;0;61.84;62.8;61.64;61.96;1473429
VXX;D;231229;0;61.96;63.6;61.52;62.16;2391294
VXX;D;240102;0;63.8;64.84;61.72;62.16;2634365
VXX;D;240103;0;63.26;65.4;62.32;64.4;3296151
VXX;D;240104;0;64.48;64.68;63.08;64.32;1715922
VXX;D;240105;0;63.72;63.7696;61.6284;62.2;2962976
VXX;D;240108;0;62.16;62.44;60.0;60.72;2134732
VXX;D;240109;0;61.32;61.44;59.2;59.32;1616287
VXX;D;240110;0;58.96;59.2;58.4;58.76;1893506
VXX;D;240111;0;57.88;60.56;57.72;58.4;2919390
VXX;D;240112;0;58.2;59.6;58.132;59.32;2310133
VXX;D;240116;0;60.8;62.68;60.04;61.44;3076040
VXX;D;240117;0;63.28;65.2;62.2;63.68;3263768
VXX;D;240118;0;62.16;63.6;61.28;61.52;2496769
VXX;D;240119;0;60.32;60.7272;59.52;60.08;2496977
VXX;D;240122;0;59.24;59.68;57.8;58.0;2296655
VXX;D;240123;0;57.24;57.4;56.28;56.36;1812527
VXX;D;240124;0;55.88;57.84;55.722;57.84;2745150
VXX;D;240125;0;57.68;58.68;57.36;58.6;2021849
VXX;D;240126;0;58.44;58.76;57.36;58.08;2000320
VXX;D;240129;0;58.16;59.216;57.96;58.56;1828465
VXX;D;240130;0;58.16;58.28;57.44;57.64;1746646
VXX;D;240131;0;57.72;61.0;57.56;60.52;4649634
VXX;D;240201;0;59.8;61.16;58.8;60.08;2747424
VXX;D;240202;0;59.76;60.44;58.86;59.84;2316806
VXX;D;240205;0;59.44;60.68;57.44;57.64;2676787
VXX;D;240206;0;57.08;57.7572;56.12;56.16;1958112
VXX;D;240207;0;55.68;56.48;55.6;56.0;2050859
VXX;D;240208;0;55.84;56.68;55.48;55.64;1726864
VXX;D;240209;0;55.44;56.28;55.0;56.24;1795816
VXX;D;240212;0;55.72;57.86;55.56;57.28;2824967
VXX;D;240213;0;59.16;65.24;58.64;61.36;7316483
VXX;D;240214;0;59.0;60.24;57.84;58.16;4944112
VXX;D;240215;0;57.6;58.86;57.22;57.72;3022835
VXX;D;240216;0;58.04;58.5;56.48;57.5408;2995353
VXX;D;240220;0;58.48;60.96;58.2;59.36;4177044
VXX;D;240221;0;59.7856;60.36;58.8;59.0;3356709
VXX;D;240222;0;56.72;57.96;55.96;57.92;2865885
VXX;D;240223;0;56.876;57.28;55.64;55.68;2405968
VXX;D;240226;0;55.24;55.44;54.86;55.16;1606757
VXX;D;240227;0;54.48;54.76;54.016;54.12;1700718
VXX;D;240228;0;54.48;55.44;54.36;54.96;1757909
VXX;D;240229;0;54.0;55.48;53.96;54.24;2444406
VXX;D;240301;0;53.72;54.72;53.4;54.32;2345235
VXX;D;240304;0;54.16;54.6;53.96;54.32;1341094
VXX;D;240305;0;54.8;58.18;54.7204;56.48;5224100
VXX;D;240306;0;55.2;57.2;54.88;56.68;3424637
VXX;D;240307;0;55.52;57.16;55.44;56.44;2461347
VXX;D;240308;0;55.64;59.84;55.28;57.8;4405616
VXX;D;240311;0;58.44;59.4452;56.78;57.28;2715916
VXX;D;240312;0;55.92;56.68;54.34;54.44;3415657
VXX;D;240313;0;54.28;54.76;53.92;54.2;1776905
VXX;D;240314;0;53.88;57.8;53.56;55.6;7036148
VXX;D;240315;0;56.4892;58.84;55.9;56.68;5181577
VXX;D;240318;0;55.88;55.9432;54.96;55.4;2781097
VXX;D;240319;0;55.56;55.84;53.84;54.0;2786016
VXX;D;240320;0;54.0;54.2;52.5;52.76;4191889
VXX;D;240321;0;52.04;53.0;51.8;52.36;3030070
VXX;D;240322;0;52.52;52.8;51.68;52.48;2210272
VXX;D;240325;0;52.56;52.6;51.7;52.2;1574437
VXX;D;240326;0;51.76;52.04;51.16;51.96;2520832
VXX;D;240327;0;51.36;52.28;51.04;51.08;2369049
VXX;D;240328;0;51.2;52.04;50.92;52.0;2495345
VXX;D;240401;0;51.96;53.32;51.7;52.44;2735648
VXX;D;240402;0;54.36;55.8;53.8;53.84;4910537
VXX;D;240403;0;54.64;54.92;52.88;53.48;3469996
VXX;D;240404;0;52.64;57.64;52.12;56.06;8579903
VXX;D;240405;0;56.72;57.72;55.12;57.08;7921396
VXX;D;240408;0;56.0;56.48;54.36;54.78;4205994
VXX;D;240409;0;54.56;56.84;54.12;54.48;5437899
VXX;D;240410;0;55.76;57.56;55.16;55.36;8614598
VXX;D;240411;0;55.6;57.76;54.12;54.36;4478181
VXX;D;240412;0;56.8;61.94;56.8;59.12;11886975
VXX;D;240415;0;57.4;62.72;56.72;62.4;8305937
VXX;D;240416;0;61.96;62.6;59.24;60.36;7657865
VXX;D;240417;0;60.0;62.4;58.78;59.72;5278214
VXX;D;240418;0;58.92;61.08;58.24;60.32;4460834
VXX;D;240419;0;60.12;62.82;59.28;61.88;5713221
VXX;D;240422;0;59.48;59.56;56.332;57.12;3852451
VXX;D;240423;0;55.88;56.16;54.52;54.92;2930648
VXX;D;240424;0;54.56;55.84;54.2;54.28;3849977
VXX;D;240425;0;57.36;58.2;55.18;55.48;5248916
VXX;D;240426;0;53.96;54.44;53.44;53.7596;2727276
VXX;D;240429;0;53.16;53.96;52.44;52.92;2080586
VXX;D;240430;0;53.0;54.56;52.36;54.4;2576838
VXX;D;240501;0;55.0;55.44;52.32;54.76;4561570
VXX;D;240502;0;53.6;55.08;52.72;52.92;2249579
VXX;D;240503;0;51.08;52.12;50.88;51.12;3355406
VXX;D;240506;0;50.36;50.44;49.8;49.84;1718499
VXX;D;240507;0;49.56;50.04;49.5;49.6;2217008
VXX;D;240508;0;49.64;49.72;49.0588;49.18;1646332
VXX;D;240509;0;49.12;49.64;48.84;48.88;2206439
VXX;D;240510;0;48.88;49.04;48.16;48.2;1835173
VXX;D;240513;0;48.16;49.04;48.04;48.8;1899928
VXX;D;240514;0;48.76;49.08;47.76;47.98;1640219
VXX;D;240515;0;47.0;47.44;46.08;46.12;2092649
VXX;D;240516;0;46.08;46.54;45.92;46.02;2503802
VXX;D;240517;0;46.0;46.2;45.36;45.52;2216600
VXX;D;240520;0;45.48;45.84;45.0;45.56;2043874
VXX;D;240521;0;45.5756;45.68;44.64;44.76;1966459
VXX;D;240522;0;44.92;46.2;44.48;45.84;3860104
VXX;D;240523;0;44.8;46.92;44.56;46.4;5104017
VXX;D;240524;0;46.12;46.16;44.76;44.96;2651138
VXX;D;240528;0;44.84;46.76;44.76;45.96;3822269
VXX;D;240529;0;48.0;48.1604;46.92;47.78;3212124
VXX;D;240530;0;47.76;48.48;46.68;47.64;3033345
VXX;D;240531;0;46.88;48.84;46.0;46.16;4317848
VXX;D;240603;0;45.64;47.6;45.44;45.84;3080636
VXX;D;240604;0;46.6;47.38;45.84;46.06;2844177
VXX;D;240605;0;45.48;46.4;45.04;45.16;2257128
VXX;D;240606;0;45.0;45.48;44.76;44.88;2124340
VXX;D;240607;0;44.92;45.1;44.12;44.5;3100825
VXX;D;240610;0;45.16;45.4;44.28;44.44;1710637
VXX;D;240611;0;45.0;45.6;44.28;44.44;2196743
VXX;D;240612;0;43.48;43.96;43.22;43.6;2961368
VXX;D;240613;0;43.44;44.7;43.26;43.56;2546989
VXX;D;240614;0;44.6;45.76;44.24;44.92;3459778
VXX;D;240617;0;44.92;45.48;44.1628;44.72;3185860
VXX;D;240618;0;44.16;44.96;44.02;44.5;1898802
VXX;D;240620;0;44.44;46.32;44.38;45.92;3075403
VXX;D;240621;0;46.32;46.84;44.76;45.0;2701987
VXX;D;240624;0;45.44;45.52;44.32;44.88;2482752
VXX;D;240625;0;44.76;45.08;43.8;43.92;1754879
VXX;D;240626;0;44.04;44.24;43.4;43.48;1782276
VXX;D;240627;0;43.52;43.6;43.12;43.14;1700309
VXX;D;240628;0;43.16;43.78;42.88;43.78;1710668
VXX;D;240701;0;43.24;43.44;41.96;42.0;2172091
VXX;D;240702;0;42.2;42.24;41.36;41.52;1144407
VXX;D;240703;0;41.4;41.8048;41.28;41.68;987033
VXX;D;240705;0;41.52;42.16;41.46;41.8;1555058
VXX;D;240708;0;41.36;41.4;40.84;41.16;1491003
VXX;D;240709;0;41.04;41.46;40.88;41.24;1226015
VXX;D;240710;0;41.24;41.28;40.56;41.08;1732419
VXX;D;240711;0;40.64;41.86;40.5752;41.28;4424528
VXX;D;240712;0;40.7;40.72;39.98;40.6;2714224
VXX;D;240715;0;40.32;41.4;40.12;41.28;2448524
VXX;D;240716;0;41.16;41.64;40.96;41.58;2288541
VXX;D;240717;0;42.64;43.54;42.08;42.96;6044140
VXX;D;240718;0;42.0;44.8892;41.7604;44.28;5710630
VXX;D;240719;0;44.96;46.68;44.36;46.1;5864253
VXX;D;240722;0;45.24;45.42;43.38;43.6;3988905
VXX;D;240723;0;43.68;43.8804;42.68;43.28;2613241
VXX;D;240724;0;44.7;49.67;44.67;49.22;13762632
VXX;D;240725;0;48.5677;51.04;46.61;49.59;14055760
VXX;D;240726;0;48.05;48.46;46.72;46.84;7971303
VXX;D;240729;0;46.37;47.25;45.68;46.16;4511629
VXX;D;240730;0;45.76;49.14;45.65;47.5;6780996
VXX;D;240731;0;46.117;46.54;44.62;46.24;5757482
