<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
SPX;D;170801;000000;2477.1;2478.51;2471.14;2476.35;17060
SPX;D;170802;000000;2480.38;2480.38;2466.48;2477.57;18165
SPX;D;170803;000000;2476.03;2476.03;2468.85;2472.16;17335
SPX;D;170804;000000;2476.88;2480;2472.08;2476.83;17191
SPX;D;170807;000000;2477.14;2480.95;2475.88;2480.91;16110
SPX;D;170808;000000;2478.2;2490.87;2470.34;2474.92;16519
SPX;D;170809;000000;2465.35;2474.41;2462.08;2474.02;17739
SPX;D;170810;000000;2465.38;2465.38;2437.75;2438.21;18112
SPX;D;170811;000000;2441.04;2448.09;2437.85;2441.32;17615
SPX;D;170814;000000;2454.96;2468.22;2454.96;2465.84;16744
SPX;D;170815;000000;2468.66;2468.9;2461.61;2464.61;16932
SPX;D;170816;000000;2468.63;2474.93;2463.86;2468.11;17532
SPX;D;170817;000000;2462.95;2465.02;2430.01;2430.01;18588
SPX;D;170818;000000;2427.64;2440.27;2420.69;2425.55;18332
SPX;D;170821;000000;2425.5;2430.58;2417.35;2428.37;17217
SPX;D;170822;000000;2433.75;2454.77;2433.67;2452.51;16320
SPX;D;170823;000000;2444.88;2448.91;2441.42;2444.04;16756
SPX;D;170824;000000;2447.91;2450.39;2436.19;2438.97;17629
SPX;D;170825;000000;2444.72;2453.96;2442.22;2443.05;16682
SPX;D;170828;000000;2447.35;2449.12;2439.03;2444.24;15937
SPX;D;170829;000000;2431.94;2449.19;2428.2;2446.3;16677
SPX;D;170830;000000;2446.06;2460.31;2443.77;2457.59;16153
SPX;D;170831;000000;2462.65;2475.01;2462.65;2471.65;16813
SPX;D;170901;000000;2474.42;2480.38;2473.85;2476.55;16462
SPX;D;170905;000000;2470.35;2471.97;2446.55;2457.85;18682
SPX;D;170906;000000;2463.83;2469.64;2459.2;2465.54;17391
SPX;D;170907;000000;2468.06;2468.62;2460.29;2465.1;18054
SPX;D;170908;000000;2462.25;2467.11;2459.4;2461.43;17474
SPX;D;170911;000000;2475.86;2488.92;2475.86;2488.11;16048
SPX;D;170912;000000;2491.94;2496.74;2490.37;2496.48;16714
SPX;D;170913;000000;2493.89;2498.37;2492.14;2498.37;17038
SPX;D;170914;000000;2494.56;2498.43;2491.35;2495.62;16849
SPX;D;170915;000000;2495.67;2500.23;2493.16;2500.23;16976
SPX;D;170918;000000;2502.51;2508.32;2499.92;2503.87;17120
SPX;D;170919;000000;2506.29;2507.84;2503.19;2506.65;17053
SPX;D;170920;000000;2506.84;2508.85;2496.67;2508.24;18154
SPX;D;170921;000000;2507.16;2507.16;2499;2500.6;17157
SPX;D;170922;000000;2497.26;2503.47;2496.54;2502.22;16752
SPX;D;170925;000000;2499.39;2502.54;2488.03;2496.66;18136
SPX;D;170926;000000;2501.04;2503.51;2495.12;2496.84;17578
SPX;D;170927;000000;2503.3;2511.73;2495.91;2507.04;17394
SPX;D;170928;000000;2503.41;2510.81;2502.93;2510.06;17002
SPX;D;170929;000000;2509.96;2519.36;2507.99;2519.36;16492
SPX;D;171002;000000;2521.2;2529.23;2520.4;2529.12;17253
SPX;D;171003;000000;2530.34;2535.13;2528.85;2534.58;16311
SPX;D;171004;000000;2533.48;2540.53;2531.8;2537.74;16616
SPX;D;171005;000000;2540.86;2552.51;2540.02;2552.07;16705
SPX;D;171006;000000;2547.44;2549.41;2543.79;2549.33;16696
SPX;D;171009;000000;2551.39;2551.82;2541.6;2544.73;16569
SPX;D;171010;000000;2549.99;2555.23;2544.86;2550.64;17171
SPX;D;171011;000000;2550.62;2555.24;2547.95;2555.24;16657
SPX;D;171012;000000;2552.88;2555.33;2548.31;2550.93;16884
SPX;D;171013;000000;2555.33;2557.64;2552.09;2553.17;15791
SPX;D;171016;000000;2555.57;2559.47;2552.64;2557.64;16766
SPX;D;171017;000000;2557.17;2559.71;2554.69;2559.36;16685
SPX;D;171018;000000;2562.87;2564.11;2559.67;2561.26;16703
SPX;D;171019;000000;2553.39;2562.36;2547.92;2562.1;17147
SPX;D;171020;000000;2568.29;2575.44;2568.29;2575.21;16801
SPX;D;171023;000000;2578.08;2578.29;2564.33;2564.98;17387
SPX;D;171024;000000;2569.71;2572.18;2565.58;2569.13;16886
SPX;D;171025;000000;2566.52;2567.4;2544;2557.15;18637
SPX;D;171026;000000;2560.08;2567.07;2559.8;2560.4;18234
SPX;D;171027;000000;2570.26;2582.98;2565.94;2581.07;19050
SPX;D;171030;000000;2577.75;2580.03;2568.25;2572.83;18533
SPX;D;171031;000000;2575.99;2578.29;2572.15;2575.26;17711
SPX;D;171101;000000;2583.21;2588.4;2574.92;2579.36;18543
SPX;D;171102;000000;2579.46;2581.11;2566.17;2579.85;18872
SPX;D;171103;000000;2581.93;2588.42;2576.77;2587.84;18284
SPX;D;171106;000000;2587.47;2593.38;2585.66;2591.13;17602
SPX;D;171107;000000;2592.11;2597.02;2584.35;2590.64;17909
SPX;D;171108;000000;2588.71;2595.47;2585.02;2594.38;15928
SPX;D;171109;000000;2584;2586.5;2566.33;2584.62;19090
SPX;D;171110;000000;2580.18;2583.81;2575.57;2582.3;17278
SPX;D;171113;000000;2576.53;2587.66;2574.48;2584.84;17178
SPX;D;171114;000000;2577.75;2579.66;2566.56;2578.87;18093
SPX;D;171115;000000;2569.45;2572.84;2557.45;2564.62;17897
SPX;D;171116;000000;2572.95;2590.09;2572.95;2585.64;17438
SPX;D;171117;000000;2582.06;2583.96;2577.62;2578.85;16647
SPX;D;171120;000000;2579.49;2584.64;2578.24;2582.14;16720
SPX;D;171121;000000;2589.17;2601.19;2589.17;2599.03;17015
SPX;D;171122;000000;2600.31;2600.94;2595.23;2597.08;16562
SPX;D;171124;000000;2600.42;2604.21;2600.42;2602.42;8907
SPX;D;171127;000000;2602.66;2606.41;2598.87;2601.42;16875
SPX;D;171128;000000;2605.94;2627.69;2605.44;2627.04;18009
SPX;D;171129;000000;2627.82;2634.89;2620.32;2626.07;20031
SPX;D;171130;000000;2633.93;2657.74;2633.93;2647.58;19243
SPX;D;171201;000000;2645.87;2650.62;2605.52;2642.22;19864
SPX;D;171204;000000;2657.19;2665.19;2639.03;2639.44;19865
SPX;D;171205;000000;2639.78;2648.72;2627.73;2629.57;19396
SPX;D;171206;000000;2625.86;2634.41;2624.75;2629.27;18636
SPX;D;171207;000000;2628.17;2640.99;2626.53;2636.98;18076
SPX;D;171208;000000;2646.21;2651.65;2644.1;2651.5;17376
SPX;D;171211;000000;2652.19;2660.31;2651.47;2659.99;17484
SPX;D;171212;000000;2661.73;2669.72;2659.78;2664.11;17983
SPX;D;171213;000000;2667.59;2671.88;2662.85;2662.85;18424
SPX;D;171214;000000;2665.87;2668.09;2652.01;2652.01;18482
SPX;D;171215;000000;2660.18;2679.63;2659.14;2675.81;17943
SPX;D;171218;000000;2685.92;2694.97;2685.92;2690.16;17752
SPX;D;171219;000000;2692.71;2694.44;2680.74;2681.47;17919
SPX;D;171220;000000;2688.18;2691.01;2676.11;2679.25;17619
SPX;D;171221;000000;2683.02;2692.64;2682.4;2684.57;17328
SPX;D;171222;000000;2684.22;2685.35;2678.13;2683.34;16698
SPX;D;171226;000000;2679.09;2682.74;2677.96;2680.5;16385
SPX;D;171227;000000;2682.1;2685.64;2678.91;2682.62;16365
SPX;D;171228;000000;2686.1;2687.66;2682.69;2687.54;15684
SPX;D;171229;000000;2689.15;2692.12;2673.61;2673.61;16057
SPX;D;180102;000000;2683.73;2695.88;2682.36;2695.81;17097
SPX;D;180103;000000;2697.85;2714.37;2697.77;2713.06;17949
SPX;D;180104;000000;2719.31;2729.29;2719.07;2723.99;17324
SPX;D;180105;000000;2731.69;2743.37;2727.92;2743.15;17099
SPX;D;180108;000000;2742.28;2748.51;2737.6;2747.71;17274
SPX;D;180109;000000;2751.24;2759.14;2747.86;2751.29;17279
SPX;D;180110;000000;2745.55;2750.8;2736.06;2748.23;17884
SPX;D;180111;000000;2752.97;2767.56;2752.78;2767.56;17291
SPX;D;180112;000000;2770.18;2787.85;2769.64;2786.24;18072
SPX;D;180116;000000;2798.96;2807.54;2768.87;2776.42;19624
SPX;D;180117;000000;2785.14;2807.04;2778.38;2802.56;19129
SPX;D;180118;000000;2802.4;2805.83;2792.56;2798.03;18730
SPX;D;180119;000000;2802.6;2810.33;2798.08;2810.3;18110
SPX;D;180122;000000;2809.16;2833.03;2808.12;2832.97;17971
SPX;D;180123;000000;2835.05;2842.24;2830.59;2839.13;18734
SPX;D;180124;000000;2846.07;2852.97;2824.81;2837.54;19238
SPX;D;180125;000000;2847.08;2848.56;2830.94;2839.25;18588
SPX;D;180126;000000;2847.73;2872.87;2846.18;2872.87;18048
SPX;D;180129;000000;2866.93;2870.62;2851.48;2853.53;18788
SPX;D;180130;000000;2830.51;2837.75;2818.27;2822.43;19740
SPX;D;180131;000000;2832.41;2839.26;2813.04;2823.81;19723
SPX;D;180201;000000;2816.45;2835.96;2812.7;2821.98;19384
SPX;D;180202;000000;2808.92;2808.92;2759.97;2762.13;19282
SPX;D;180205;000000;2741.6;2763.39;2638.4;2648.94;20527
SPX;D;180206;000000;2614.78;2701.04;2593.07;2695.14;21495
SPX;D;180207;000000;2690.95;2727.67;2681.41;2681.66;21019
SPX;D;180208;000000;2685.01;2685.27;2580.73;2581;18775
SPX;D;180209;000000;2601.78;2638.63;2532.69;2619.55;21246
SPX;D;180212;000000;2637.87;2672.61;2622.45;2656;20749
SPX;D;180213;000000;2646.27;2668.84;2637.08;2662.94;19722
SPX;D;180214;000000;2651.21;2702.04;2648.87;2698.63;19157
SPX;D;180215;000000;2713.46;2731.51;2689.82;2731.2;20053
SPX;D;180216;000000;2727.14;2754.42;2725.11;2732.22;20243
SPX;D;180220;000000;2722.99;2737.6;2706.76;2716.26;19657
SPX;D;180221;000000;2720.53;2747.75;2701.29;2701.33;19881
SPX;D;180222;000000;2710.42;2731.26;2697.77;2703.96;20204
SPX;D;180223;000000;2715.8;2747.76;2713.74;2747.3;19164
SPX;D;180226;000000;2757.37;2780.64;2753.78;2779.6;18869
SPX;D;180227;000000;2780.45;2789.15;2744.22;2744.28;20420
SPX;D;180228;000000;2753.78;2761.52;2713.54;2713.83;20169
SPX;D;180301;000000;2715.22;2730.89;2659.65;2677.67;21332
SPX;D;180302;000000;2658.05;2696.25;2647.32;2691.25;19124
SPX;D;180305;000000;2681.06;2728.09;2675.78;2720.94;18901
SPX;D;180306;000000;2730.18;2732.08;2711.26;2728.12;19987
SPX;D;180307;000000;2710.18;2730.6;2701.74;2726.8;18976
SPX;D;180308;000000;2732.75;2740.45;2722.65;2738.97;18538
SPX;D;180309;000000;2754.07;2786.57;2751.54;2786.57;18191
SPX;D;180312;000000;2790.54;2796.98;2779.26;2783.02;18720
SPX;D;180313;000000;2792.31;2801.9;2758.68;2765.31;19330
SPX;D;180314;000000;2774.06;2777.11;2744.38;2749.48;19407
SPX;D;180315;000000;2754.27;2763.03;2741.47;2747.33;18536
SPX;D;180316;000000;2750.57;2761.85;2749.98;2752.01;12983
SPX;D;180319;000000;2740.92;2740.92;2694.59;2712.92;14709
SPX;D;180320;000000;2715.05;2724.22;2710.05;2716.94;18872
SPX;D;180321;000000;2714.99;2739.14;2709.79;2711.93;19542
SPX;D;180322;000000;2691.36;2695.68;2641.59;2643.69;20661
SPX;D;180323;000000;2646.71;2657.67;2585.89;2588.26;21115
SPX;D;180326;000000;2619.35;2661.36;2601.81;2658.55;20181
SPX;D;180327;000000;2667.57;2674.78;2596.45;2612.62;20182
SPX;D;180328;000000;2611.3;2632.65;2593.06;2605;20369
SPX;D;180329;000000;2614.62;2659.07;2609.72;2640.87;20234
SPX;D;180402;000000;2633.45;2638.3;2553.8;2581.88;21572
SPX;D;180403;000000;2592.17;2619.14;2575.49;2614.45;21192
SPX;D;180404;000000;2584.04;2649.86;2573.61;2644.69;20866
SPX;D;180405;000000;2657.36;2672.08;2649.58;2662.84;20136
SPX;D;180406;000000;2645.82;2656.88;2586.27;2604.47;15172
SPX;D;180409;000000;2617.18;2653.55;2610.79;2613.16;19021
SPX;D;180410;000000;2638.41;2665.45;2635.78;2656.87;20466
SPX;D;180411;000000;2643.89;2661.43;2639.25;2642.19;20074
SPX;D;180412;000000;2653.83;2674.72;2653.83;2663.99;19557
SPX;D;180413;000000;2676.9;2680.26;2645.05;2656.3;19725
SPX;D;180416;000000;2670.1;2686.49;2665.16;2677.84;19084
SPX;D;180417;000000;2694.42;2713.34;2692.05;2706.39;18706
SPX;D;180418;000000;2710.63;2717.49;2703.63;2708.64;18631
SPX;D;180419;000000;2701.16;2702.84;2681.9;2693.13;19434
SPX;D;180420;000000;2693.2;2693.94;2660.61;2670.14;19313
SPX;D;180423;000000;2675.4;2682.86;2657.99;2670.29;19150
SPX;D;180424;000000;2680.8;2683.55;2617.32;2634.56;20550
SPX;D;180425;000000;2634.92;2645.3;2612.67;2639.4;19733
SPX;D;180426;000000;2651.65;2676.48;2647.16;2666.94;19243
SPX;D;180427;000000;2675.47;2677.35;2659.01;2669.91;19194
SPX;D;180430;000000;2675.05;2682.92;2648.04;2648.05;19836
SPX;D;180501;000000;2643.64;2655.27;2625.41;2654.8;19757
SPX;D;180502;000000;2654.24;2660.86;2631.7;2635.67;19747
SPX;D;180503;000000;2628.08;2637.14;2594.62;2629.73;20694
SPX;D;180504;000000;2621.45;2670.93;2615.32;2663.42;19251
SPX;D;180507;000000;2670.31;2683.35;2664.7;2672.63;18904
SPX;D;180508;000000;2670.26;2676.34;2655.2;2671.92;19151
SPX;D;180509;000000;2678.12;2701.27;2674.14;2697.79;18719
SPX;D;180510;000000;2705.02;2726.11;2704.54;2723.07;18269
SPX;D;180511;000000;2722.7;2732.86;2717.45;2727.72;18126
SPX;D;180514;000000;2733.37;2742.1;2725.47;2730.13;18266
SPX;D;180515;000000;2718.59;2718.59;2701.91;2711.45;19196
SPX;D;180516;000000;2712.25;2727.76;2712.19;2722.46;17803
SPX;D;180517;000000;2719.71;2731.96;2711.36;2720.13;18042
SPX;D;180518;000000;2717.35;2719.5;2709.26;2712.98;17469
SPX;D;180521;000000;2725.95;2739.19;2725.7;2733.01;18043
SPX;D;180522;000000;2738.34;2742.24;2721.88;2724.44;18090
SPX;D;180523;000000;2713.98;2733.33;2709.54;2733.29;18836
SPX;D;180524;000000;2730.94;2731.97;2707.38;2727.76;18825
SPX;D;180525;000000;2723.6;2727.36;2714.99;2721.33;17927
SPX;D;180529;000000;2703.35;2710.67;2676.81;2689.86;19064
SPX;D;180530;000000;2702.43;2729.34;2702.43;2724.01;18015
SPX;D;180531;000000;2720.4;2722.5;2700.68;2705.27;18419
SPX;D;180601;000000;2718.7;2736.93;2718.7;2734.62;18359
SPX;D;180604;000000;2741.67;2749.16;2740.54;2746.87;18319
SPX;D;180605;000000;2748.46;2752.61;2739.51;2748.8;17862
SPX;D;180606;000000;2753.25;2772.35;2748.46;2772.35;17948
SPX;D;180607;000000;2774.84;2779.9;2760.16;2770.37;18731
SPX;D;180608;000000;2765.84;2779.39;2763.59;2779.03;18141
SPX;D;180611;000000;2780.18;2790.21;2780.17;2782;17641
SPX;D;180612;000000;2785.6;2789.8;2778.78;2786.85;17793
SPX;D;180613;000000;2787.94;2791.47;2774.65;2775.63;18566
SPX;D;180614;000000;2783.21;2789.06;2776.52;2782.49;18279
SPX;D;180615;000000;2777.78;2782.81;2761.73;2779.66;18131
SPX;D;180618;000000;2765.79;2774.99;2757.12;2773.75;18146
SPX;D;180619;000000;2752.01;2765.05;2743.19;2762.59;18756
SPX;D;180620;000000;2770.87;2774.86;2763.91;2767.32;18265
SPX;D;180621;000000;2769.28;2769.28;2744.39;2749.76;19241
SPX;D;180622;000000;2760.79;2764.17;2752.68;2754.88;18316
SPX;D;180625;000000;2742.94;2742.94;2698.67;2717.07;20341
SPX;D;180626;000000;2722.12;2732.91;2715.6;2723.06;19060
SPX;D;180627;000000;2728.45;2746.09;2699.62;2699.63;19643
SPX;D;180628;000000;2698.4;2724.34;2691.99;2716.31;19109
SPX;D;180629;000000;2727.13;2743.26;2718.03;2718.37;18962
SPX;D;180702;000000;2704.95;2727.26;2698.95;2726.71;19161
SPX;D;180703;000000;2733.27;2736.58;2711.16;2713.22;10768
SPX;D;180705;000000;2724.19;2737.83;2716.02;2736.61;18878
SPX;D;180706;000000;2737.68;2764.41;2733.52;2759.82;18203
SPX;D;180709;000000;2768.51;2784.65;2768.51;2784.17;17665
SPX;D;180710;000000;2789.2;2795.58;2786.24;2793.84;17733
SPX;D;180711;000000;2779.82;2785.9;2770.77;2774.02;18326
SPX;D;180712;000000;2783.14;2799.22;2781.53;2798.29;18301
SPX;D;180713;000000;2796.93;2804.53;2791.69;2801.31;17998
SPX;D;180716;000000;2801.43;2803.71;2793.39;2798.43;18139
SPX;D;180717;000000;2789.24;2814.19;2789.24;2809.55;18258
SPX;D;180718;000000;2811.35;2816.76;2805.89;2815.62;17766
SPX;D;180719;000000;2809.37;2812.05;2799.77;2804.49;18339
SPX;D;180720;000000;2804.55;2809.7;2800.01;2801.83;18222
SPX;D;180723;000000;2799.17;2808.59;2795.14;2806.98;18265
SPX;D;180724;000000;2820.68;2829.99;2811.12;2820.4;19386
SPX;D;180725;000000;2817.73;2848.03;2817.73;2846.07;18638
SPX;D;180726;000000;2835.96;2845.57;2835.26;2837.44;18713
SPX;D;180727;000000;2842.35;2843.17;2808.34;2818.82;19629
SPX;D;180730;000000;2819.21;2821.74;2798.11;2802.6;19741
SPX;D;180731;000000;2809.73;2824.46;2808.06;2816.29;19309
SPX;D;180801;000000;2821.17;2825.83;2805.85;2813.36;19373
SPX;D;180802;000000;2800.48;2829.91;2796.34;2827.22;19176
SPX;D;180803;000000;2829.62;2840.38;2827.37;2840.35;18013
SPX;D;180806;000000;2840.29;2853.29;2835.98;2850.4;18038
SPX;D;180807;000000;2855.92;2863.43;2855.92;2858.45;17615
SPX;D;180808;000000;2856.79;2862.44;2853.09;2857.7;17571
SPX;D;180809;000000;2857.19;2862.48;2851.99;2853.58;16827
SPX;D;180810;000000;2839.13;2842.2;2825.81;2833.28;17806
SPX;D;180813;000000;2835.46;2843.4;2819.88;2821.93;18562
SPX;D;180814;000000;2827.88;2843.11;2826.6;2839.96;16877
SPX;D;180815;000000;2827.95;2827.95;2802.49;2818.37;16902
SPX;D;180816;000000;2831.44;2849.36;2831.44;2840.69;16660
SPX;D;180817;000000;2838.15;2855.63;2833.73;2850.13;17825
SPX;D;180820;000000;2853.93;2859.3;2850.62;2858.52;16018
SPX;D;180821;000000;2862.7;2873.23;2861.32;2862.96;15938
SPX;D;180822;000000;2860.99;2867.54;2856.05;2861.82;17767
SPX;D;180823;000000;2860.29;2868.78;2854.03;2856.98;17906
SPX;D;180824;000000;2862.35;2876.16;2862.35;2874.69;17254
SPX;D;180827;000000;2884.69;2898.25;2884.69;2896.74;17671
SPX;D;180828;000000;2901.45;2903.77;2893.5;2897.52;17246
SPX;D;180829;000000;2900.62;2916.5;2898.4;2914.04;17406
SPX;D;180830;000000;2908.94;2912.46;2895.22;2901.13;19142
SPX;D;180831;000000;2898.37;2906.32;2891.73;2901.52;18447
SPX;D;180904;000000;2896.96;2900.18;2885.13;2896.72;18797
SPX;D;180905;000000;2891.59;2894.21;2876.92;2888.6;19382
SPX;D;180906;000000;2888.29;2892.05;2867.29;2878.05;18576
SPX;D;180907;000000;2868.26;2883.81;2864.12;2871.68;19340
SPX;D;180910;000000;2881.39;2886.93;2875.94;2877.13;18571
SPX;D;180911;000000;2871.57;2892.52;2866.78;2887.89;18654
SPX;D;180912;000000;2888.29;2894.65;2879.2;2888.92;19682
SPX;D;180913;000000;2896.85;2906.76;2896.39;2904.18;18770
SPX;D;180914;000000;2906.38;2908.3;2895.77;2904.98;18254
SPX;D;180917;000000;2903.83;2904.65;2886.16;2888.8;18863
SPX;D;180918;000000;2890.74;2911.17;2890.43;2904.31;18468
SPX;D;180919;000000;2906.6;2912.36;2903.82;2907.95;18564
SPX;D;180920;000000;2919.73;2934.8;2919.73;2931.24;18110
SPX;D;180921;000000;2936.76;2940.91;2927.11;2929.67;18528
SPX;D;180924;000000;2921.83;2923.79;2912.63;2919.37;18683
SPX;D;180925;000000;2921.75;2923.95;2913.7;2915.56;18293
SPX;D;180926;000000;2916.98;2931.15;2903.28;2905.97;18484
SPX;D;180927;000000;2911.65;2927.22;2909.27;2914;18085
SPX;D;180928;000000;2910.03;2920.53;2907.5;2913.98;18607
SPX;D;181001;000000;2926.29;2937.06;2917.91;2924.59;18568
SPX;D;181002;000000;2923.8;2931.42;2919.37;2923.43;18664
SPX;D;181003;000000;2931.69;2939.86;2921.36;2925.51;18963
SPX;D;181004;000000;2919.35;2919.78;2883.92;2901.61;20301
SPX;D;181005;000000;2902.54;2909.64;2869.29;2885.57;20573
SPX;D;181008;000000;2877.53;2889.45;2862.08;2884.43;20602
SPX;D;181009;000000;2881.85;2894.83;2874.27;2880.34;20202
SPX;D;181010;000000;2873.9;2874.02;2784.86;2785.68;21618
SPX;D;181011;000000;2776.87;2795.14;2710.56;2728.37;21881
SPX;D;181012;000000;2772.27;2775.77;2729.44;2767.13;21801
SPX;D;181015;000000;2763.83;2775.99;2749.03;2750.79;20838
SPX;D;181016;000000;2767.05;2813.46;2766.91;2809.92;20259
SPX;D;181017;000000;2811.67;2816.94;2781.81;2809.21;20835
SPX;D;181018;000000;2802;2806.04;2755.18;2768.78;21294
SPX;D;181019;000000;2775.66;2797.77;2760.27;2767.78;20770
SPX;D;181022;000000;2773.94;2778.94;2749.22;2755.88;20177
SPX;D;181023;000000;2721.03;2753.59;2691.43;2740.69;21489
SPX;D;181024;000000;2737.87;2742.59;2651.93;2656.1;21537
SPX;D;181025;000000;2674.88;2722.7;2667.84;2705.57;21254
SPX;D;181026;000000;2667.86;2692.38;2628.16;2658.69;21823
SPX;D;181029;000000;2682.65;2706.85;2603.54;2641.25;21773
SPX;D;181030;000000;2640.68;2685.43;2635.34;2682.63;21841
SPX;D;181031;000000;2705.6;2736.69;2705.6;2711.74;21173
SPX;D;181101;000000;2717.58;2741.67;2708.85;2740.37;20906
SPX;D;181102;000000;2745.45;2756.55;2700.44;2723.06;21346
SPX;D;181105;000000;2726.37;2744.27;2717.94;2738.31;20197
SPX;D;181106;000000;2738.4;2756.82;2737.08;2755.45;19887
SPX;D;181107;000000;2774.13;2815.15;2774.13;2813.89;20242
SPX;D;181108;000000;2806.38;2814.75;2794.99;2806.83;20002
SPX;D;181109;000000;2794.1;2794.1;2764.24;2781.01;20415
SPX;D;181112;000000;2773.93;2775.99;2722;2726.22;20836
SPX;D;181113;000000;2730.05;2754.6;2714.98;2722.18;20928
SPX;D;181114;000000;2737.9;2746.8;2685.75;2701.58;20289
SPX;D;181115;000000;2693.52;2735.38;2670.75;2730.2;21198
SPX;D;181116;000000;2717.99;2746.75;2712.16;2736.27;20683
SPX;D;181119;000000;2730.74;2733.16;2681.09;2690.73;21255
SPX;D;181120;000000;2654.6;2669.44;2631.52;2641.89;21613
SPX;D;181121;000000;2657.74;2670.73;2649.82;2649.93;19764
SPX;D;181123;000000;2633.36;2647.55;2631.09;2632.56;10999
SPX;D;181126;000000;2649.97;2674.35;2649.97;2673.45;19839
SPX;D;181127;000000;2663.75;2682.53;2655.89;2682.17;20103
SPX;D;181128;000000;2692.62;2743.91;2684.38;2743.79;20609
SPX;D;181129;000000;2736.97;2753.75;2722.94;2737.76;19982
SPX;D;181130;000000;2737.76;2760.85;2732.76;2760.17;19552
SPX;D;181203;000000;2794.99;2800.18;2773.38;2790.37;20368
SPX;D;181204;000000;2782.43;2785.93;2697.18;2700.06;21485
SPX;D;181206;000000;2658.72;2695.97;2621.53;2695.95;16727
SPX;D;181207;000000;2691.26;2708.54;2623.14;2633.08;17636
SPX;D;181210;000000;2630.86;2647.51;2583.23;2637.72;16946
SPX;D;181211;000000;2664.44;2674.14;2621.3;2636.78;16898
SPX;D;181212;000000;2658.23;2685.44;2651.07;2651.07;17785
SPX;D;181213;000000;2658.7;2670.19;2637.27;2650.54;17994
SPX;D;181214;000000;2629.68;2635.07;2593.84;2599.95;19480
SPX;D;181217;000000;2590.75;2601.13;2530.54;2545.94;19185
SPX;D;181218;000000;2559.9;2573.7;2528.71;2546.16;18903
SPX;D;181219;000000;2547.05;2578.05;2489.17;2506.96;15338
SPX;D;181220;000000;2496.77;2509.63;2441.18;2467.42;14213
SPX;D;181221;000000;2465.38;2504.41;2408.55;2416.62;15313
SPX;D;181224;000000;2400.56;2410.34;2351.1;2351.1;7987
SPX;D;181226;000000;2363.12;2467.76;2346.58;2467.7;20690
SPX;D;181227;000000;2440.65;2488.83;2397.94;2488.83;19655
SPX;D;181228;000000;2498.77;2520.27;2473.8;2485.74;20782
SPX;D;181231;000000;2498.94;2509.24;2482.82;2506.85;20715
SPX;D;190102;000000;2476.96;2519.49;2467.87;2510.03;20164
SPX;D;190103;000000;2491.92;2493.14;2447.65;2447.89;17010
SPX;D;190104;000000;2474.33;2538.07;2474.33;2531.94;18976
SPX;D;190107;000000;2535.61;2566.16;2524.56;2549.69;19712
SPX;D;190108;000000;2568.11;2579.82;2547.56;2574.41;20627
SPX;D;190109;000000;2580;2595.32;2568.89;2584.96;18871
SPX;D;190110;000000;2572.22;2597.82;2562.02;2596.64;19145
SPX;D;190111;000000;2588.11;2596.27;2577.4;2596.26;18520
SPX;D;190114;000000;2580.31;2589.32;2570.41;2582.61;18313
SPX;D;190115;000000;2585.1;2613.08;2585.1;2610.3;17581
SPX;D;190116;000000;2614.75;2625.76;2612.68;2616.1;19234
SPX;D;190117;000000;2609.28;2644.71;2606.36;2635.96;18747
SPX;D;190118;000000;2651.27;2675.47;2647.58;2670.71;18000
SPX;D;190122;000000;2657.88;2657.88;2617.27;2632.9;20119
SPX;D;190123;000000;2643.48;2653.19;2612.86;2638.7;19227
SPX;D;190124;000000;2638.84;2647.2;2627.01;2642.33;19321
SPX;D;190125;000000;2657.44;2672.38;2657.44;2664.76;18266
SPX;D;190128;000000;2644.97;2644.97;2624.06;2643.85;18491
SPX;D;190129;000000;2644.89;2650.3;2631.05;2640;17505
SPX;D;190130;000000;2653.62;2690.38;2648.34;2681.05;17679
SPX;D;190131;000000;2684.68;2708.95;2678.65;2704.1;18374
SPX;D;190201;000000;2702.32;2716.66;2696.88;2706.53;19172
SPX;D;190204;000000;2706.49;2724.88;2698.75;2724.87;17870
SPX;D;190205;000000;2728.34;2738.98;2724.03;2737.7;18274
SPX;D;190206;000000;2735.05;2738.08;2724.15;2731.61;17784
SPX;D;190207;000000;2717.53;2719.32;2687.51;2706.05;17619
SPX;D;190208;000000;2692.36;2708.07;2681.83;2707.88;17759
SPX;D;190211;000000;2712.4;2718;2703.79;2709.8;17091
SPX;D;190212;000000;2722.61;2748.19;2722.61;2744.73;17516
SPX;D;190213;000000;2750.3;2761.85;2748.63;2753.03;17102
SPX;D;190214;000000;2743.5;2757.9;2731.87;2745.73;16332
SPX;D;190215;000000;2765.85;2775.63;2763.22;2775.6;16061
SPX;D;190219;000000;2769.28;2787.33;2767.29;2779.76;15415
SPX;D;190220;000000;2779.05;2787.92;2774.06;2784.7;16665
SPX;D;190221;000000;2780.24;2781.58;2764.55;2774.88;16733
SPX;D;190222;000000;2780.67;2794.19;2779.59;2792.67;16824
SPX;D;190225;000000;2805.8;2813.49;2794.99;2796.11;16771
SPX;D;190226;000000;2792.36;2803.12;2789.47;2793.9;15686
SPX;D;190227;000000;2787.5;2795.76;2776.15;2792.38;15233
SPX;D;190228;000000;2788.11;2793.73;2782.51;2784.49;15371
SPX;D;190301;000000;2798.22;2808.02;2787.38;2803.69;15498
SPX;D;190304;000000;2814.37;2816.88;2767.66;2792.81;18280
